,0
0,10
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,45
10,72
11,0
12,0
13,0
14,0
15,0
16,10
17,0
18,0
19,3
20,0
21,0
22,0
23,42
24,17
25,0
26,0
27,0
28,65
29,0
30,0
31,22
32,0
33,22
34,0
35,0
36,0
37,70
38,0
39,0
40,24
41,47
42,50
43,32
44,0
45,0
46,0
47,50
48,0
49,0
50,30
51,46
52,45
53,56
54,29
55,35
56,0
57,0
58,0
59,0
60,0
61,0
62,4
63,0
64,37
65,0
66,0
67,0
68,0
69,60
70,0
71,0
72,19
73,73
74,0
75,0
76,0
77,0
78,33
79,51
80,28
81,0
82,0
83,0
84,67
85,0
86,0
87,0
88,0
89,38
90,0
91,15
92,0
93,0
94,47
95,0
96,0
97,0
98,30
99,21
100,0
101,72
102,0
103,20
104,18
105,0
106,0
107,31
108,0
109,22
110,0
111,29
112,22
113,0
114,0
115,0
116,0
117,21
118,0
119,0
120,10
121,0
122,0
123,0
124,35
125,0
126,0
127,0
128,47
129,0
130,5
131,0
132,0
133,70
134,24
135,12
136,47
137,0
138,54
139,23
140,0
141,24
142,55
143,0
144,26
145,0
146,22
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,21
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,22
166,0
167,43
168,30
169,38
170,0
171,0
172,65
173,0
174,49
175,0
176,0
177,0
178,0
179,61
180,0
181,0
182,55
183,0
184,0
185,0
186,72
187,46
188,0
189,0
190,4
191,55
192,0
193,0
194,0
195,0
196,50
197,0
198,46
199,0
200,0
201,9
202,18
203,0
204,4
205,0
206,35
207,0
208,7
209,0
210,16
211,8
212,21
213,12
214,0
215,2
216,20
217,2
218,25
219,19
220,0
221,28
222,0
223,25
224,4
225,31
226,2
227,12
228,0
229,4
230,5
231,9
232,38
233,20
234,26
235,16
236,4
237,11
238,19
239,8
240,48
241,4
242,2
243,4
244,0
245,9
246,37
247,42
248,0
249,0
250,0
251,13
252,18
253,0
254,31
255,31
256,0
257,0
258,4
259,38
260,0
261,0
262,30
263,10
264,0
265,39
266,0
267,65
268,0
269,2
270,0
271,0
272,65
273,0
274,0
275,0
276,0
277,66
278,0
279,41
280,0
281,53
282,0
283,0
284,8
285,0
286,41
287,0
288,0
289,42
290,0
291,0
292,0
293,52
294,0
295,19
296,0
297,0
298,0
299,0
300,0
301,0
302,19
303,0
304,0
305,0
306,0
307,0
308,70
309,28
310,0
311,0
312,12
313,24
314,45
315,0
316,8
317,0
318,0
319,0
320,34
321,0
322,6
323,35
324,0
325,0
326,0
327,19
328,23
329,0
330,0
331,0
332,67
333,0
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,67
345,0
346,0
347,0
348,59
349,0
350,0
351,0
352,0
353,54
354,0
355,19
356,0
357,8
358,0
359,0
360,2
361,0
362,0
363,0
364,0
