,0
0,10
1,0
2,0
3,0
4,0
5,10
6,2
7,0
8,0
9,44
10,55
11,0
12,20
13,44
14,50
15,62
16,3
17,21
18,70
19,13
20,30
21,21
22,0
23,21
24,37
25,25
26,60
27,0
28,0
29,24
30,0
31,54
32,65
33,16
34,41
35,3
36,23
37,50
38,0
39,3
40,48
41,27
42,8
43,48
44,10
45,4
46,65
47,2
48,53
49,50
50,28
51,63
52,47
53,41
54,3
55,48
56,35
57,67
58,16
59,23
60,12
61,25
62,11
63,49
64,15
65,0
66,0
67,12
68,52
69,14
70,0
71,54
72,66
73,27
74,69
75,0
76,18
77,0
78,56
79,31
80,39
81,0
82,12
83,14
84,2
85,0
86,16
87,49
88,5
89,15
90,40
91,29
92,34
93,23
94,0
95,0
96,9
97,22
98,0
99,70
100,0
101,0
102,65
103,0
104,54
105,55
106,47
107,71
108,59
109,73
110,8
111,21
112,23
113,0
114,0
115,22
116,0
117,71
118,0
119,19
120,73
121,0
122,43
123,17
124,17
125,10
126,0
127,36
128,15
129,12
130,15
131,0
132,51
133,13
134,14
135,1
136,35
137,8
138,24
139,72
140,0
141,64
142,7
143,8
144,55
145,62
146,0
147,9
148,42
149,0
150,20
151,49
152,0
153,55
154,73
155,3
156,49
157,0
158,0
159,29
160,29
161,32
162,0
163,0
164,67
165,53
166,57
167,66
168,49
169,0
170,20
171,26
172,35
173,0
174,21
175,70
176,21
177,61
178,8
179,73
180,28
181,24
182,0
183,74
184,0
185,72
186,0
187,0
188,57
189,69
190,43
191,0
192,11
193,0
194,0
195,0
196,0
197,30
198,0
199,72
200,11
201,0
202,0
203,2
204,20
205,0
206,51
207,16
208,52
209,58
210,62
211,45
212,40
213,30
214,3
215,61
216,24
217,69
218,16
219,60
220,15
221,59
222,11
223,59
224,41
225,22
226,56
227,25
228,59
229,10
230,14
231,6
232,52
233,2
234,42
235,30
236,61
237,58
238,17
239,27
240,8
241,57
242,23
243,50
244,21
245,8
246,11
247,0
248,3
249,35
250,33
251,74
252,38
253,9
254,9
255,0
256,72
257,0
258,16
259,25
260,9
261,0
262,0
263,65
264,38
265,34
266,25
267,70
268,1
269,0
270,74
271,0
272,1
273,72
274,1
275,52
276,16
277,28
278,66
279,41
280,29
281,28
282,24
283,10
284,0
285,29
286,3
287,17
288,0
289,0
290,0
291,0
292,0
293,43
294,0
295,0
296,49
297,0
298,57
299,0
300,50
301,34
302,50
303,59
304,0
305,38
306,60
307,59
308,16
309,50
310,70
311,50
312,61
313,0
314,25
315,37
316,0
317,11
318,14
319,0
320,0
321,46
322,0
323,54
324,13
325,0
326,29
327,50
328,67
329,1
330,0
331,74
332,26
333,18
334,20
335,0
336,9
337,0
338,0
339,12
340,68
341,53
342,7
343,0
344,0
345,0
346,19
347,29
348,23
349,9
350,10
351,64
352,61
353,71
354,5
355,64
356,0
357,65
358,8
359,39
360,64
361,48
362,0
363,28
364,0
