,0
0,30
1,17
2,6
3,11
4,0
5,9
6,29
7,0
8,68
9,43
10,14
11,21
12,60
13,0
14,0
15,0
16,0
17,73
18,0
19,0
20,0
21,0
22,0
23,0
24,0
25,40
26,0
27,63
28,1
29,0
30,0
31,0
32,0
33,57
34,65
35,0
36,19
37,0
38,0
39,47
40,0
41,0
42,27
43,74
44,0
45,45
46,0
47,23
48,0
49,0
50,0
51,1
52,0
53,0
54,0
55,0
56,18
57,0
58,4
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,42
68,23
69,0
70,0
71,15
72,0
73,0
74,3
75,0
76,37
77,41
78,0
79,24
80,60
81,52
82,58
83,0
84,0
85,0
86,0
87,30
88,0
89,49
90,0
91,0
92,64
93,0
94,0
95,0
96,34
97,0
98,0
99,1
100,72
101,0
102,0
103,51
104,0
105,16
106,0
107,39
108,0
109,0
110,66
111,0
112,0
113,0
114,1
115,71
116,63
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,0
131,54
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,19
143,4
144,33
145,13
146,56
147,0
148,53
149,3
150,27
151,0
152,0
153,0
154,0
155,0
156,0
157,8
158,8
159,0
160,0
161,7
162,3
163,52
164,0
165,0
166,30
167,38
168,50
169,46
170,18
171,0
172,73
173,2
174,0
175,0
176,0
177,0
178,0
179,0
180,0
181,40
182,68
183,30
184,50
185,43
186,0
187,34
188,0
189,6
190,31
191,47
192,0
193,19
194,0
195,0
196,58
197,26
198,0
199,67
200,4
201,0
202,66
203,0
204,0
205,0
206,0
207,38
208,49
209,44
210,41
211,33
212,67
213,56
214,0
215,3
216,15
217,3
218,6
219,27
220,26
221,17
222,10
223,73
224,14
225,58
226,28
227,61
228,27
229,50
230,68
231,0
232,22
233,30
234,30
235,4
236,34
237,31
238,3
239,25
240,17
241,67
242,36
243,15
244,41
245,63
246,43
247,17
248,9
249,9
250,70
251,47
252,68
253,0
254,41
255,18
256,16
257,0
258,0
259,0
260,0
261,0
262,0
263,12
264,60
265,62
266,0
267,0
268,42
269,0
270,0
271,0
272,0
273,47
274,0
275,74
276,0
277,13
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,66
286,0
287,0
288,50
289,27
290,55
291,41
292,0
293,0
294,14
295,0
296,0
297,0
298,0
299,0
300,71
301,71
302,35
303,52
304,71
305,7
306,0
307,0
308,0
309,0
310,2
311,0
312,0
313,0
314,38
315,0
316,0
317,0
318,0
319,0
320,56
321,42
322,11
323,0
324,0
325,0
326,57
327,66
328,0
329,0
330,67
331,0
332,3
333,56
334,0
335,48
336,0
337,54
338,3
339,47
340,0
341,0
342,0
343,0
344,6
345,0
346,0
347,34
348,0
349,51
350,71
351,22
352,0
353,0
354,0
355,0
356,46
357,4
358,0
359,7
360,64
361,31
362,73
363,43
364,65
