,0
0,16
1,0
2,58
3,3
4,0
5,22
6,43
7,0
8,0
9,0
10,30
11,0
12,3
13,57
14,23
15,63
16,17
17,29
18,72
19,56
20,55
21,59
22,0
23,25
24,16
25,6
26,72
27,8
28,30
29,0
30,23
31,34
32,24
33,4
34,0
35,34
36,51
37,0
38,24
39,12
40,23
41,4
42,14
43,71
44,29
45,54
46,0
47,72
48,0
49,0
50,26
51,62
52,50
53,32
54,4
55,0
56,38
57,52
58,26
59,41
60,0
61,31
62,10
63,35
64,21
65,18
66,33
67,5
68,28
69,23
70,30
71,0
72,0
73,65
74,44
75,49
76,61
77,0
78,66
79,26
80,36
81,56
82,55
83,2
84,50
85,0
86,49
87,60
88,23
89,34
90,0
91,0
92,26
93,18
94,23
95,0
96,31
97,72
98,0
99,0
100,23
101,14
102,11
103,0
104,0
105,25
106,34
107,70
108,48
109,64
110,68
111,0
112,22
113,19
114,26
115,16
116,0
117,63
118,25
119,42
120,18
121,49
122,45
123,23
124,57
125,26
126,50
127,66
128,69
129,36
130,0
131,51
132,0
133,25
134,34
135,1
136,0
137,38
138,36
139,48
140,74
141,4
142,10
143,0
144,27
145,4
146,32
147,39
148,39
149,7
150,0
151,69
152,0
153,0
154,35
155,0
156,4
157,0
158,40
159,0
160,71
161,0
162,44
163,28
164,65
165,9
166,74
167,73
168,0
169,47
170,3
171,21
172,74
173,63
174,22
175,12
176,23
177,0
178,66
179,67
180,20
181,52
182,2
183,0
184,7
185,59
186,69
187,1
188,8
189,64
190,17
191,50
192,42
193,46
194,0
195,27
196,54
197,12
198,73
199,1
200,60
201,3
202,0
203,28
204,30
205,15
206,4
207,0
208,0
209,0
210,30
211,59
212,66
213,58
214,31
215,72
216,61
217,68
218,57
219,5
220,51
221,8
222,58
223,21
224,2
225,21
226,22
227,16
228,19
229,0
230,25
231,33
232,41
233,63
234,6
235,37
236,0
237,0
238,55
239,4
240,49
241,66
242,33
243,48
244,27
245,3
246,65
247,66
248,15
249,36
250,8
251,35
252,19
253,65
254,4
255,73
256,48
257,71
258,73
259,53
260,17
261,0
262,64
263,0
264,36
265,33
266,48
267,45
268,9
269,20
270,50
271,57
272,4
273,33
274,8
275,0
276,21
277,72
278,38
279,13
280,24
281,0
282,24
283,13
284,54
285,61
286,59
287,38
288,0
289,0
290,0
291,65
292,50
293,68
294,0
295,11
296,36
297,10
298,0
299,30
300,0
301,50
302,29
303,0
304,0
305,58
306,43
307,8
308,29
309,12
310,67
311,0
312,23
313,0
314,39
315,21
316,54
317,0
318,0
319,2
320,69
321,13
322,48
323,17
324,53
325,41
326,35
327,7
328,61
329,11
330,20
331,49
332,18
333,0
334,11
335,69
336,0
337,13
338,14
339,0
340,22
341,53
342,8
343,10
344,2
345,0
346,25
347,23
348,0
349,47
350,47
351,31
352,18
353,35
354,14
355,56
356,59
357,35
358,41
359,70
360,59
361,6
362,46
363,11
364,74
