,0
0,30
1,15
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,4
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,22
21,0
22,8
23,0
24,64
25,17
26,21
27,0
28,9
29,36
30,51
31,0
32,3
33,0
34,69
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,73
43,70
44,0
45,68
46,19
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,45
55,38
56,0
57,43
58,70
59,47
60,48
61,0
62,0
63,0
64,7
65,0
66,0
67,0
68,0
69,0
70,19
71,0
72,29
73,24
74,23
75,0
76,0
77,0
78,0
79,0
80,0
81,45
82,12
83,0
84,47
85,0
86,59
87,0
88,0
89,0
90,46
91,30
92,0
93,0
94,0
95,0
96,0
97,41
98,27
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,49
108,0
109,0
110,28
111,0
112,0
113,0
114,0
115,0
116,0
117,20
118,35
119,0
120,0
121,0
122,28
123,60
124,53
125,0
126,0
127,0
128,31
129,57
130,0
131,28
132,0
133,0
134,0
135,23
136,0
137,0
138,44
139,59
140,34
141,19
142,0
143,0
144,0
145,0
146,29
147,0
148,0
149,52
150,0
151,0
152,6
153,52
154,0
155,0
156,64
157,0
158,15
159,0
160,16
161,0
162,0
163,0
164,11
165,0
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,0
178,0
179,14
180,41
181,0
182,0
183,7
184,0
185,0
186,16
187,0
188,15
189,42
190,0
191,0
192,0
193,55
194,0
195,0
196,0
197,0
198,52
199,0
200,19
201,0
202,0
203,73
204,46
205,0
206,0
207,6
208,0
209,0
210,0
211,12
212,15
213,0
214,2
215,73
216,8
217,17
218,5
219,16
220,0
221,3
222,14
223,34
224,8
225,1
226,72
227,0
228,1
229,25
230,25
231,27
232,30
233,23
234,5
235,29
236,33
237,0
238,14
239,59
240,2
241,1
242,5
243,41
244,66
245,68
246,9
247,0
248,0
249,13
250,22
251,2
252,40
253,21
254,44
255,62
256,33
257,0
258,0
259,0
260,0
261,7
262,0
263,0
264,0
265,24
266,0
267,0
268,0
269,30
270,40
271,66
272,0
273,0
274,0
275,0
276,0
277,0
278,0
279,67
280,9
281,0
282,0
283,1
284,70
285,50
286,40
287,52
288,0
289,0
290,0
291,52
292,0
293,0
294,23
295,17
296,49
297,29
298,0
299,0
300,0
301,0
302,0
303,0
304,0
305,0
306,0
307,0
308,15
309,11
310,0
311,0
312,0
313,0
314,0
315,0
316,2
317,0
318,36
319,62
320,24
321,0
322,0
323,18
324,0
325,0
326,0
327,40
328,0
329,0
330,11
331,74
332,0
333,60
334,0
335,20
336,30
337,0
338,39
339,0
340,0
341,0
342,31
343,20
344,56
345,0
346,1
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,20
356,0
357,0
358,56
359,26
360,0
361,0
362,0
363,0
364,10
