,0
0,11
1,71
2,74
3,2
4,10
5,16
6,70
7,38
8,47
9,43
10,55
11,74
12,27
13,62
14,28
15,23
16,43
17,35
18,68
19,8
20,33
21,28
22,3
23,58
24,67
25,52
26,3
27,38
28,19
29,30
30,52
31,60
32,48
33,18
34,33
35,16
36,32
37,53
38,15
39,6
40,65
41,68
42,0
43,73
44,66
45,21
46,61
47,59
48,2
49,43
50,46
51,24
52,14
53,58
54,59
55,46
56,3
57,0
58,44
59,74
60,1
61,2
62,30
63,65
64,66
65,73
66,19
67,38
68,38
69,69
70,44
71,30
72,20
73,68
74,2
75,67
76,29
77,55
78,2
79,69
80,64
81,73
82,19
83,67
84,35
85,62
86,34
87,12
88,44
89,1
90,25
91,49
92,63
93,62
94,30
95,39
96,7
97,4
98,57
99,13
100,61
101,25
102,14
103,22
104,44
105,8
106,38
107,46
108,30
109,20
110,67
111,20
112,14
113,32
114,33
115,17
116,42
117,22
118,47
119,15
120,69
121,16
122,17
123,54
124,17
125,60
126,40
127,70
128,6
129,63
130,1
131,16
132,61
133,2
134,12
135,18
136,72
137,15
138,23
139,35
140,32
141,5
142,44
143,65
144,44
145,39
146,3
147,13
148,20
149,61
150,58
151,70
152,4
153,3
154,3
155,44
156,19
157,36
158,36
159,34
160,61
161,60
162,6
163,23
164,39
165,67
166,44
167,38
168,7
169,61
170,30
171,32
172,41
173,63
174,37
175,40
176,65
177,53
178,61
179,38
180,43
181,2
182,48
183,70
184,28
185,26
186,17
187,53
188,1
189,62
190,31
191,74
192,68
193,47
194,46
195,35
196,30
197,35
198,12
199,8
200,34
201,9
202,38
203,61
204,33
205,37
206,47
207,48
208,73
209,65
210,11
211,5
212,61
213,21
214,13
215,53
216,5
217,38
218,51
219,60
220,41
221,65
222,51
223,49
224,28
225,12
226,6
227,50
228,67
229,66
230,33
231,72
232,23
233,2
234,38
235,52
236,21
237,55
238,73
239,34
240,35
241,61
242,37
243,20
244,11
245,27
246,32
247,5
248,46
249,24
250,28
251,26
252,51
253,6
254,48
255,12
256,38
257,28
258,3
259,68
260,35
261,58
262,38
263,19
264,67
265,70
266,6
267,55
268,7
269,10
270,58
271,24
272,6
273,46
274,51
275,67
276,38
277,16
278,55
279,71
280,70
281,60
282,16
283,3
284,63
285,36
286,20
287,64
288,73
289,48
290,3
291,8
292,22
293,28
294,10
295,4
296,2
297,65
298,42
299,44
300,73
301,71
302,3
303,4
304,20
305,54
306,0
307,65
308,69
309,22
310,57
311,10
312,14
313,70
314,28
315,25
316,29
317,56
318,28
319,46
320,43
321,71
322,39
323,38
324,29
325,0
326,32
327,7
328,13
329,49
330,56
331,32
332,16
333,23
334,0
335,46
336,25
337,65
338,21
339,3
340,73
341,17
342,58
343,55
344,46
345,72
346,21
347,67
348,25
349,55
350,64
351,44
352,50
353,65
354,43
355,40
356,39
357,50
358,59
359,27
360,26
361,8
362,69
363,26
364,4
