,0
0,45
1,30
2,61
3,5
4,39
5,10
6,0
7,0
8,24
9,12
10,0
11,53
12,0
13,0
14,37
15,0
16,29
17,38
18,8
19,0
20,59
21,65
22,29
23,29
24,1
25,17
26,42
27,31
28,0
29,37
30,50
31,30
32,9
33,0
34,56
35,20
36,20
37,32
38,0
39,10
40,12
41,0
42,38
43,16
44,33
45,19
46,4
47,43
48,0
49,0
50,46
51,31
52,0
53,0
54,44
55,0
56,68
57,25
58,0
59,64
60,19
61,43
62,48
63,52
64,0
65,0
66,26
67,74
68,3
69,0
70,64
71,7
72,9
73,19
74,0
75,0
76,0
77,0
78,62
79,35
80,2
81,10
82,4
83,29
84,0
85,0
86,4
87,16
88,48
89,0
90,0
91,60
92,73
93,0
94,19
95,0
96,0
97,11
98,0
99,71
100,54
101,52
102,3
103,23
104,65
105,7
106,26
107,67
108,5
109,0
110,0
111,0
112,48
113,53
114,23
115,69
116,0
117,28
118,1
119,0
120,66
121,25
122,0
123,5
124,70
125,0
126,61
127,18
128,33
129,0
130,0
131,38
132,47
133,42
134,0
135,25
136,0
137,70
138,67
139,0
140,0
141,0
142,0
143,11
144,63
145,0
146,0
147,46
148,0
149,0
150,41
151,1
152,33
153,61
154,47
155,0
156,64
157,0
158,0
159,1
160,39
161,0
162,0
163,30
164,25
165,25
166,0
167,25
168,0
169,71
170,73
171,47
172,0
173,0
174,11
175,3
176,0
177,61
178,73
179,71
180,13
181,0
182,52
183,29
184,26
185,39
186,7
187,64
188,30
189,0
190,35
191,0
192,0
193,45
194,5
195,56
196,1
197,36
198,52
199,0
200,0
201,59
202,0
203,0
204,64
205,36
206,0
207,0
208,51
209,17
210,23
211,68
212,24
213,11
214,67
215,18
216,28
217,7
218,18
219,20
220,63
221,6
222,37
223,41
224,31
225,37
226,73
227,42
228,28
229,28
230,17
231,45
232,57
233,11
234,20
235,3
236,26
237,25
238,10
239,28
240,20
241,58
242,51
243,0
244,15
245,22
246,10
247,2
248,17
249,31
250,57
251,0
252,0
253,21
254,50
255,69
256,71
257,0
258,7
259,0
260,0
261,35
262,14
263,58
264,0
265,34
266,0
267,23
268,0
269,37
270,24
271,0
272,46
273,43
274,0
275,0
276,0
277,29
278,69
279,20
280,18
281,44
282,65
283,0
284,0
285,0
286,12
287,0
288,0
289,44
290,0
291,40
292,38
293,0
294,38
295,64
296,31
297,44
298,62
299,23
300,46
301,0
302,0
303,56
304,0
305,0
306,0
307,74
308,52
309,73
310,44
311,0
312,0
313,0
314,41
315,9
316,0
317,0
318,14
319,50
320,0
321,19
322,65
323,0
324,5
325,0
326,33
327,28
328,42
329,41
330,10
331,27
332,40
333,23
334,71
335,42
336,28
337,37
338,0
339,0
340,0
341,0
342,0
343,22
344,43
345,0
346,20
347,0
348,45
349,62
350,6
351,5
352,19
353,0
354,0
355,0
356,59
357,18
358,63
359,0
360,29
361,37
362,48
363,0
364,63
