,0
0,22
1,69
2,21
3,31
4,21
5,49
6,0
7,46
8,0
9,15
10,73
11,4
12,19
13,52
14,73
15,60
16,0
17,70
18,74
19,31
20,0
21,40
22,11
23,0
24,46
25,25
26,43
27,0
28,9
29,60
30,0
31,18
32,65
33,25
34,54
35,0
36,74
37,73
38,33
39,0
40,50
41,5
42,0
43,0
44,0
45,29
46,0
47,41
48,52
49,59
50,42
51,0
52,1
53,21
54,16
55,37
56,58
57,42
58,68
59,0
60,43
61,20
62,37
63,63
64,38
65,56
66,74
67,24
68,8
69,14
70,47
71,71
72,45
73,34
74,22
75,0
76,47
77,39
78,0
79,16
80,4
81,22
82,62
83,12
84,60
85,27
86,51
87,16
88,70
89,26
90,0
91,0
92,25
93,63
94,65
95,0
96,70
97,62
98,62
99,1
100,0
101,34
102,49
103,66
104,11
105,17
106,0
107,53
108,30
109,32
110,46
111,0
112,33
113,33
114,0
115,0
116,26
117,0
118,13
119,0
120,15
121,54
122,0
123,14
124,24
125,41
126,0
127,57
128,61
129,66
130,0
131,0
132,53
133,16
134,44
135,73
136,23
137,0
138,61
139,59
140,22
141,6
142,36
143,74
144,38
145,56
146,0
147,0
148,53
149,73
150,0
151,0
152,30
153,19
154,31
155,71
156,0
157,17
158,57
159,11
160,0
161,74
162,45
163,55
164,6
165,16
166,23
167,67
168,0
169,34
170,70
171,23
172,1
173,29
174,67
175,38
176,22
177,31
178,36
179,3
180,69
181,56
182,36
183,42
184,30
185,12
186,35
187,0
188,0
189,21
190,0
191,14
192,59
193,5
194,26
195,11
196,11
197,6
198,0
199,0
200,29
201,65
202,69
203,0
204,2
205,58
206,0
207,56
208,55
209,70
210,46
211,63
212,60
213,57
214,2
215,66
216,73
217,29
218,74
219,21
220,19
221,0
222,21
223,16
224,30
225,4
226,10
227,1
228,52
229,3
230,26
231,2
232,60
233,70
234,34
235,33
236,47
237,17
238,56
239,36
240,27
241,9
242,38
243,18
244,17
245,54
246,31
247,62
248,68
249,65
250,52
251,5
252,53
253,59
254,46
255,73
256,61
257,41
258,56
259,1
260,0
261,0
262,21
263,18
264,17
265,32
266,0
267,49
268,26
269,0
270,0
271,71
272,11
273,56
274,42
275,11
276,0
277,0
278,21
279,60
280,12
281,73
282,49
283,27
284,65
285,0
286,17
287,42
288,54
289,33
290,34
291,46
292,0
293,6
294,16
295,48
296,21
297,62
298,63
299,43
300,22
301,8
302,36
303,16
304,15
305,0
306,35
307,0
308,61
309,64
310,56
311,70
312,55
313,55
314,0
315,56
316,33
317,58
318,52
319,67
320,51
321,15
322,55
323,32
324,58
325,43
326,65
327,1
328,72
329,24
330,66
331,45
332,0
333,21
334,54
335,55
336,13
337,39
338,73
339,5
340,68
341,26
342,0
343,57
344,7
345,38
346,68
347,71
348,19
349,0
350,47
351,14
352,68
353,0
354,47
355,59
356,0
357,14
358,7
359,0
360,18
361,1
362,51
363,0
364,26
