,0
0,15
1,14
2,12
3,33
4,53
5,54
6,15
7,74
8,23
9,31
10,13
11,50
12,37
13,38
14,66
15,42
16,56
17,61
18,31
19,60
20,13
21,2
22,45
23,2
24,18
25,38
26,66
27,64
28,32
29,59
30,34
31,73
32,70
33,58
34,7
35,47
36,63
37,14
38,43
39,32
40,37
41,31
42,21
43,61
44,3
45,27
46,44
47,70
48,62
49,20
50,41
51,6
52,27
53,13
54,53
55,73
56,61
57,26
58,63
59,0
60,46
61,0
62,17
63,26
64,57
65,60
66,67
67,55
68,52
69,17
70,71
71,5
72,25
73,41
74,64
75,55
76,40
77,25
78,23
79,33
80,7
81,33
82,0
83,65
84,31
85,34
86,3
87,12
88,60
89,17
90,29
91,0
92,32
93,0
94,71
95,15
96,40
97,36
98,53
99,47
100,4
101,22
102,46
103,62
104,35
105,59
106,12
107,15
108,48
109,12
110,60
111,12
112,39
113,4
114,5
115,61
116,0
117,12
118,32
119,0
120,18
121,4
122,71
123,58
124,73
125,12
126,49
127,57
128,26
129,68
130,13
131,59
132,58
133,37
134,68
135,70
136,19
137,50
138,17
139,12
140,30
141,10
142,57
143,25
144,74
145,16
146,69
147,56
148,63
149,58
150,0
151,63
152,5
153,55
154,62
155,43
156,10
157,37
158,56
159,65
160,67
161,0
162,70
163,41
164,12
165,73
166,71
167,65
168,54
169,23
170,11
171,32
172,30
173,64
174,25
175,9
176,42
177,44
178,51
179,26
180,63
181,3
182,49
183,53
184,32
185,34
186,54
187,65
188,60
189,15
190,61
191,65
192,73
193,32
194,10
195,2
196,66
197,67
198,46
199,28
200,58
201,14
202,1
203,70
204,70
205,16
206,23
207,18
208,5
209,56
210,36
211,65
212,37
213,64
214,6
215,44
216,54
217,9
218,34
219,41
220,74
221,8
222,19
223,43
224,43
225,3
226,29
227,19
228,51
229,34
230,17
231,45
232,2
233,17
234,17
235,52
236,2
237,17
238,47
239,36
240,36
241,1
242,59
243,29
244,18
245,73
246,50
247,60
248,33
249,10
250,5
251,27
252,58
253,11
254,72
255,71
256,68
257,39
258,40
259,8
260,73
261,50
262,14
263,66
264,25
265,68
266,39
267,23
268,41
269,70
270,24
271,58
272,74
273,33
274,46
275,25
276,51
277,35
278,74
279,8
280,37
281,11
282,54
283,53
284,67
285,5
286,63
287,59
288,54
289,0
290,29
291,12
292,64
293,72
294,19
295,62
296,10
297,58
298,9
299,38
300,12
301,17
302,4
303,8
304,39
305,24
306,39
307,51
308,42
309,48
310,46
311,22
312,11
313,10
314,31
315,7
316,66
317,5
318,43
319,69
320,25
321,52
322,51
323,3
324,50
325,63
326,49
327,52
328,46
329,55
330,0
331,70
332,3
333,1
334,74
335,18
336,7
337,44
338,18
339,13
340,47
341,41
342,32
343,16
344,7
345,14
346,15
347,28
348,67
349,42
350,74
351,71
352,4
353,12
354,72
355,31
356,21
357,42
358,56
359,34
360,30
361,44
362,42
363,24
364,22
