,0
0,25
1,27
2,0
3,0
4,29
5,0
6,0
7,11
8,67
9,0
10,42
11,28
12,42
13,2
14,58
15,63
16,0
17,22
18,0
19,20
20,38
21,0
22,67
23,0
24,62
25,65
26,0
27,39
28,54
29,0
30,0
31,36
32,31
33,72
34,0
35,62
36,0
37,46
38,46
39,38
40,0
41,8
42,21
43,27
44,43
45,43
46,21
47,68
48,45
49,11
50,0
51,0
52,36
53,0
54,40
55,15
56,20
57,60
58,53
59,69
60,0
61,74
62,48
63,34
64,0
65,0
66,28
67,38
68,0
69,1
70,34
71,0
72,57
73,0
74,27
75,18
76,0
77,0
78,56
79,0
80,0
81,25
82,64
83,0
84,0
85,0
86,69
87,0
88,13
89,37
90,9
91,0
92,14
93,21
94,59
95,0
96,65
97,0
98,3
99,51
100,0
101,0
102,50
103,18
104,0
105,48
106,11
107,74
108,0
109,44
110,3
111,0
112,15
113,26
114,3
115,0
116,51
117,18
118,50
119,27
120,23
121,65
122,0
123,50
124,20
125,65
126,72
127,8
128,0
129,71
130,0
131,5
132,39
133,0
134,36
135,28
136,0
137,0
138,23
139,60
140,0
141,3
142,0
143,74
144,62
145,0
146,42
147,26
148,2
149,19
150,0
151,44
152,28
153,67
154,0
155,35
156,43
157,0
158,21
159,0
160,4
161,39
162,13
163,41
164,41
165,35
166,0
167,28
168,45
169,20
170,0
171,66
172,74
173,9
174,0
175,62
176,39
177,0
178,69
179,0
180,0
181,0
182,56
183,10
184,69
185,53
186,35
187,0
188,12
189,71
190,23
191,28
192,65
193,66
194,53
195,58
196,0
197,44
198,45
199,26
200,4
201,39
202,44
203,31
204,40
205,0
206,0
207,18
208,9
209,16
210,15
211,62
212,14
213,44
214,59
215,34
216,10
217,59
218,16
219,58
220,63
221,26
222,53
223,3
224,27
225,58
226,38
227,3
228,10
229,18
230,38
231,3
232,58
233,69
234,66
235,4
236,70
237,27
238,3
239,0
240,8
241,5
242,38
243,27
244,7
245,27
246,23
247,8
248,0
249,52
250,74
251,2
252,0
253,4
254,5
255,35
256,21
257,0
258,48
259,17
260,0
261,42
262,0
263,0
264,33
265,26
266,63
267,0
268,42
269,51
270,27
271,39
272,64
273,54
274,10
275,58
276,50
277,28
278,13
279,60
280,0
281,31
282,51
283,59
284,0
285,62
286,48
287,21
288,9
289,39
290,32
291,23
292,74
293,0
294,0
295,0
296,10
297,13
298,0
299,47
300,69
301,0
302,0
303,0
304,0
305,43
306,32
307,44
308,0
309,15
310,41
311,0
312,0
313,0
314,37
315,0
316,0
317,72
318,30
319,0
320,25
321,68
322,7
323,52
324,13
325,37
326,22
327,0
328,67
329,0
330,19
331,41
332,15
333,32
334,0
335,0
336,0
337,55
338,29
339,24
340,0
341,0
342,0
343,16
344,71
345,38
346,33
347,3
348,0
349,62
350,1
351,64
352,0
353,37
354,0
355,10
356,0
357,0
358,2
359,26
360,60
361,0
362,25
363,0
364,0
