,0
0,11
1,5
2,1
3,25
4,19
5,62
6,12
7,50
8,33
9,32
10,40
11,48
12,74
13,23
14,15
15,24
16,61
17,51
18,66
19,55
20,11
21,36
22,46
23,4
24,0
25,56
26,14
27,65
28,19
29,39
30,0
31,34
32,63
33,58
34,26
35,59
36,36
37,40
38,72
39,6
40,23
41,69
42,48
43,0
44,20
45,71
46,69
47,0
48,64
49,26
50,41
51,54
52,28
53,55
54,59
55,8
56,34
57,31
58,53
59,24
60,16
61,17
62,46
63,7
64,52
65,48
66,14
67,71
68,26
69,25
70,29
71,40
72,0
73,4
74,32
75,69
76,37
77,49
78,59
79,54
80,0
81,6
82,72
83,10
84,27
85,51
86,35
87,9
88,0
89,50
90,9
91,3
92,38
93,56
94,0
95,15
96,0
97,24
98,66
99,66
100,51
101,2
102,34
103,0
104,11
105,0
106,7
107,15
108,36
109,13
110,20
111,33
112,18
113,8
114,32
115,10
116,0
117,23
118,43
119,69
120,48
121,9
122,9
123,51
124,27
125,1
126,9
127,66
128,0
129,20
130,58
131,8
132,33
133,42
134,0
135,18
136,62
137,46
138,21
139,69
140,28
141,15
142,11
143,0
144,3
145,15
146,19
147,20
148,13
149,0
150,54
151,34
152,0
153,73
154,54
155,32
156,0
157,55
158,0
159,11
160,33
161,51
162,4
163,47
164,68
165,61
166,35
167,18
168,59
169,69
170,0
171,19
172,22
173,23
174,52
175,37
176,60
177,64
178,1
179,48
180,65
181,6
182,47
183,40
184,0
185,36
186,19
187,36
188,17
189,35
190,33
191,37
192,21
193,42
194,38
195,19
196,37
197,28
198,71
199,73
200,32
201,48
202,70
203,23
204,66
205,28
206,0
207,33
208,19
209,0
210,44
211,29
212,0
213,68
214,48
215,15
216,56
217,3
218,63
219,36
220,62
221,59
222,74
223,28
224,53
225,51
226,31
227,35
228,54
229,7
230,9
231,29
232,20
233,56
234,73
235,73
236,6
237,50
238,52
239,0
240,5
241,57
242,29
243,65
244,57
245,14
246,27
247,0
248,54
249,42
250,9
251,55
252,63
253,13
254,56
255,37
256,59
257,0
258,15
259,74
260,31
261,0
262,34
263,71
264,5
265,45
266,0
267,45
268,16
269,67
270,0
271,17
272,0
273,52
274,13
275,40
276,16
277,53
278,2
279,9
280,25
281,0
282,0
283,0
284,15
285,27
286,0
287,0
288,61
289,32
290,58
291,70
292,4
293,0
294,26
295,0
296,69
297,69
298,66
299,18
300,12
301,65
302,3
303,34
304,17
305,8
306,41
307,0
308,58
309,10
310,62
311,43
312,7
313,0
314,40
315,61
316,2
317,0
318,40
319,69
320,0
321,63
322,0
323,9
324,67
325,24
326,0
327,45
328,69
329,9
330,33
331,42
332,67
333,0
334,29
335,37
336,67
337,26
338,73
339,32
340,26
341,74
342,9
343,0
344,58
345,46
346,72
347,13
348,60
349,1
350,51
351,5
352,47
353,44
354,46
355,41
356,45
357,67
358,5
359,0
360,28
361,57
362,50
363,0
364,70
