,0
0,73
1,15
2,0
3,47
4,9
5,11
6,10
7,20
8,53
9,62
10,69
11,20
12,68
13,63
14,40
15,28
16,54
17,41
18,54
19,63
20,37
21,74
22,11
23,52
24,3
25,24
26,71
27,38
28,46
29,18
30,43
31,34
32,2
33,32
34,37
35,42
36,58
37,32
38,45
39,14
40,5
41,55
42,0
43,23
44,0
45,20
46,24
47,59
48,29
49,23
50,68
51,25
52,19
53,52
54,55
55,57
56,3
57,38
58,0
59,57
60,7
61,37
62,39
63,44
64,25
65,20
66,13
67,46
68,32
69,3
70,44
71,49
72,53
73,6
74,48
75,41
76,50
77,35
78,7
79,23
80,43
81,54
82,68
83,62
84,11
85,14
86,8
87,24
88,29
89,42
90,61
91,21
92,74
93,41
94,37
95,56
96,24
97,43
98,20
99,47
100,55
101,67
102,0
103,33
104,31
105,51
106,59
107,50
108,49
109,1
110,37
111,55
112,39
113,17
114,34
115,56
116,6
117,38
118,70
119,44
120,37
121,46
122,0
123,27
124,59
125,31
126,37
127,70
128,6
129,20
130,65
131,4
132,5
133,13
134,29
135,67
136,41
137,35
138,20
139,20
140,47
141,53
142,43
143,62
144,74
145,41
146,59
147,49
148,12
149,4
150,14
151,45
152,19
153,49
154,46
155,24
156,60
157,8
158,58
159,37
160,49
161,24
162,63
163,30
164,25
165,55
166,70
167,52
168,12
169,6
170,1
171,69
172,73
173,9
174,74
175,24
176,62
177,74
178,42
179,6
180,7
181,70
182,67
183,72
184,27
185,19
186,69
187,9
188,6
189,60
190,1
191,31
192,8
193,37
194,74
195,18
196,65
197,25
198,52
199,36
200,18
201,0
202,72
203,46
204,10
205,11
206,39
207,18
208,15
209,64
210,26
211,21
212,15
213,53
214,24
215,52
216,5
217,8
218,62
219,22
220,22
221,62
222,60
223,45
224,36
225,54
226,50
227,59
228,52
229,2
230,31
231,60
232,65
233,70
234,35
235,27
236,1
237,33
238,4
239,66
240,55
241,60
242,11
243,69
244,14
245,73
246,24
247,68
248,59
249,34
250,6
251,33
252,55
253,5
254,40
255,6
256,54
257,64
258,56
259,33
260,39
261,48
262,47
263,27
264,40
265,43
266,10
267,72
268,65
269,23
270,15
271,70
272,40
273,59
274,44
275,28
276,68
277,4
278,54
279,61
280,68
281,29
282,44
283,67
284,56
285,9
286,51
287,47
288,70
289,42
290,33
291,27
292,8
293,68
294,54
295,21
296,10
297,17
298,30
299,7
300,0
301,57
302,0
303,50
304,54
305,50
306,69
307,69
308,38
309,21
310,0
311,59
312,36
313,19
314,71
315,41
316,8
317,10
318,67
319,38
320,37
321,67
322,69
323,46
324,66
325,19
326,40
327,53
328,43
329,69
330,20
331,52
332,43
333,60
334,12
335,40
336,35
337,63
338,23
339,58
340,27
341,32
342,48
343,25
344,57
345,33
346,0
347,28
348,5
349,67
350,2
351,66
352,68
353,8
354,70
355,69
356,53
357,51
358,33
359,52
360,59
361,15
362,65
363,67
364,10
