,0
0,71
1,20
2,54
3,0
4,16
5,0
6,43
7,0
8,0
9,0
10,55
11,0
12,0
13,48
14,0
15,0
16,37
17,0
18,0
19,20
20,51
21,0
22,31
23,0
24,57
25,19
26,0
27,20
28,0
29,0
30,0
31,34
32,0
33,0
34,0
35,42
36,4
37,67
38,0
39,0
40,52
41,62
42,8
43,10
44,26
45,53
46,46
47,14
48,9
49,61
50,43
51,0
52,0
53,0
54,0
55,1
56,2
57,28
58,60
59,0
60,0
61,0
62,36
63,0
64,0
65,0
66,66
67,0
68,0
69,66
70,0
71,0
72,0
73,6
74,0
75,43
76,45
77,0
78,0
79,11
80,0
81,0
82,0
83,0
84,0
85,56
86,65
87,45
88,0
89,26
90,0
91,11
92,51
93,43
94,0
95,0
96,6
97,0
98,50
99,0
100,0
101,48
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,19
111,47
112,0
113,0
114,0
115,11
116,43
117,0
118,35
119,45
120,0
121,0
122,0
123,0
124,0
125,0
126,62
127,29
128,0
129,0
130,0
131,73
132,0
133,0
134,0
135,0
136,7
137,0
138,0
139,0
140,32
141,0
142,73
143,0
144,0
145,0
146,0
147,0
148,5
149,0
150,0
151,0
152,11
153,32
154,0
155,0
156,61
157,0
158,0
159,0
160,0
161,31
162,0
163,0
164,0
165,0
166,58
167,8
168,0
169,50
170,37
171,71
172,0
173,0
174,0
175,36
176,37
177,53
178,37
179,0
180,21
181,0
182,0
183,17
184,0
185,21
186,68
187,17
188,4
189,0
190,38
191,39
192,0
193,0
194,20
195,0
196,4
197,40
198,53
199,0
200,0
201,0
202,23
203,0
204,13
205,35
206,38
207,28
208,7
209,4
210,46
211,14
212,51
213,0
214,13
215,15
216,67
217,6
218,19
219,28
220,17
221,67
222,1
223,0
224,47
225,28
226,39
227,16
228,0
229,17
230,15
231,0
232,37
233,9
234,28
235,4
236,20
237,50
238,24
239,30
240,43
241,17
242,32
243,0
244,42
245,53
246,12
247,0
248,16
249,1
250,71
251,59
252,4
253,0
254,74
255,27
256,0
257,0
258,6
259,16
260,0
261,39
262,0
263,0
264,0
265,0
266,0
267,2
268,0
269,0
270,0
271,0
272,0
273,36
274,0
275,1
276,31
277,0
278,59
279,0
280,0
281,0
282,63
283,0
284,53
285,0
286,0
287,33
288,0
289,30
290,0
291,0
292,0
293,38
294,73
295,64
296,0
297,0
298,17
299,13
300,0
301,32
302,0
303,0
304,0
305,0
306,0
307,56
308,0
309,0
310,69
311,0
312,65
313,74
314,70
315,0
316,0
317,0
318,27
319,0
320,0
321,0
322,59
323,14
324,52
325,0
326,0
327,0
328,0
329,0
330,0
331,0
332,0
333,24
334,4
335,0
336,43
337,54
338,6
339,0
340,0
341,22
342,0
343,0
344,20
345,39
346,21
347,44
348,54
349,0
350,0
351,20
352,62
353,0
354,0
355,32
356,0
357,0
358,71
359,31
360,41
361,0
362,0
363,0
364,0
