,0
0,41
1,64
2,55
3,31
4,61
5,33
6,46
7,37
8,24
9,0
10,4
11,73
12,9
13,21
14,43
15,35
16,0
17,53
18,2
19,41
20,72
21,38
22,60
23,28
24,47
25,72
26,41
27,47
28,56
29,8
30,1
31,35
32,2
33,2
34,23
35,51
36,53
37,29
38,68
39,43
40,73
41,37
42,8
43,56
44,72
45,21
46,48
47,33
48,13
49,44
50,0
51,0
52,70
53,46
54,0
55,2
56,22
57,36
58,64
59,24
60,10
61,8
62,0
63,8
64,47
65,30
66,49
67,54
68,62
69,62
70,48
71,2
72,67
73,1
74,2
75,5
76,0
77,13
78,62
79,67
80,51
81,42
82,29
83,5
84,56
85,31
86,48
87,43
88,47
89,42
90,28
91,62
92,0
93,0
94,42
95,72
96,49
97,14
98,37
99,0
100,0
101,32
102,44
103,6
104,55
105,0
106,44
107,34
108,68
109,15
110,0
111,31
112,33
113,51
114,19
115,74
116,28
117,17
118,58
119,67
120,41
121,11
122,0
123,19
124,48
125,12
126,15
127,47
128,18
129,52
130,52
131,31
132,35
133,32
134,33
135,16
136,46
137,46
138,54
139,17
140,35
141,35
142,30
143,17
144,65
145,39
146,0
147,67
148,65
149,67
150,46
151,15
152,57
153,56
154,67
155,73
156,22
157,21
158,24
159,30
160,54
161,27
162,18
163,25
164,38
165,0
166,45
167,0
168,11
169,43
170,12
171,1
172,42
173,73
174,29
175,65
176,0
177,5
178,64
179,0
180,1
181,29
182,47
183,44
184,56
185,55
186,53
187,29
188,0
189,0
190,50
191,3
192,0
193,33
194,7
195,0
196,62
197,21
198,23
199,62
200,19
201,13
202,69
203,74
204,54
205,53
206,28
207,57
208,35
209,34
210,66
211,6
212,44
213,72
214,20
215,65
216,74
217,62
218,5
219,60
220,49
221,54
222,17
223,54
224,9
225,52
226,34
227,69
228,21
229,15
230,54
231,74
232,27
233,10
234,19
235,35
236,7
237,14
238,6
239,15
240,31
241,41
242,27
243,2
244,40
245,25
246,68
247,33
248,43
249,60
250,72
251,70
252,74
253,0
254,64
255,45
256,68
257,22
258,35
259,29
260,43
261,50
262,6
263,12
264,0
265,7
266,52
267,39
268,60
269,64
270,22
271,22
272,9
273,13
274,24
275,66
276,62
277,71
278,73
279,31
280,69
281,74
282,55
283,41
284,73
285,11
286,23
287,51
288,63
289,21
290,11
291,0
292,43
293,7
294,50
295,25
296,34
297,44
298,26
299,0
300,3
301,42
302,0
303,53
304,53
305,4
306,30
307,64
308,46
309,26
310,68
311,0
312,0
313,63
314,10
315,46
316,0
317,44
318,32
319,0
320,45
321,37
322,29
323,34
324,41
325,50
326,8
327,65
328,43
329,34
330,0
331,37
332,47
333,49
334,12
335,0
336,14
337,53
338,63
339,51
340,59
341,0
342,7
343,30
344,49
345,64
346,0
347,26
348,63
349,0
350,8
351,28
352,33
353,22
354,55
355,53
356,23
357,68
358,64
359,54
360,66
361,0
362,59
363,0
364,45
