,0
0,22
1,32
2,0
3,37
4,61
5,0
6,0
7,0
8,68
9,0
10,35
11,26
12,0
13,1
14,0
15,0
16,11
17,8
18,40
19,21
20,0
21,0
22,0
23,0
24,0
25,0
26,40
27,67
28,0
29,49
30,67
31,71
32,0
33,68
34,18
35,12
36,30
37,0
38,0
39,0
40,16
41,45
42,30
43,0
44,0
45,5
46,0
47,58
48,0
49,30
50,0
51,0
52,53
53,28
54,63
55,31
56,6
57,49
58,55
59,0
60,10
61,0
62,0
63,66
64,55
65,24
66,0
67,0
68,30
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,5
79,42
80,0
81,0
82,0
83,0
84,45
85,0
86,0
87,35
88,0
89,23
90,0
91,0
92,0
93,0
94,58
95,0
96,0
97,3
98,25
99,51
100,0
101,0
102,0
103,0
104,61
105,0
106,27
107,61
108,23
109,41
110,1
111,0
112,0
113,0
114,31
115,12
116,8
117,0
118,0
119,0
120,0
121,0
122,10
123,0
124,55
125,71
126,0
127,61
128,0
129,43
130,0
131,33
132,0
133,58
134,0
135,0
136,32
137,65
138,0
139,18
140,53
141,0
142,0
143,0
144,12
145,0
146,34
147,32
148,0
149,0
150,0
151,60
152,14
153,0
154,5
155,52
156,0
157,20
158,0
159,0
160,0
161,0
162,0
163,0
164,0
165,48
166,0
167,36
168,6
169,0
170,52
171,4
172,0
173,3
174,71
175,0
176,68
177,62
178,23
179,0
180,51
181,0
182,22
183,0
184,0
185,0
186,35
187,35
188,0
189,6
190,0
191,0
192,0
193,13
194,45
195,23
196,0
197,65
198,44
199,63
200,21
201,40
202,1
203,32
204,0
205,0
206,0
207,50
208,0
209,0
210,28
211,47
212,51
213,0
214,51
215,21
216,0
217,8
218,40
219,10
220,2
221,1
222,17
223,0
224,1
225,20
226,17
227,49
228,69
229,23
230,4
231,70
232,4
233,49
234,52
235,34
236,4
237,31
238,10
239,35
240,0
241,31
242,20
243,46
244,68
245,45
246,45
247,1
248,0
249,17
250,15
251,17
252,38
253,0
254,16
255,0
256,21
257,29
258,0
259,0
260,0
261,3
262,0
263,0
264,0
265,74
266,51
267,52
268,8
269,0
270,0
271,0
272,0
273,4
274,0
275,0
276,0
277,51
278,0
279,0
280,62
281,27
282,29
283,0
284,0
285,57
286,0
287,11
288,0
289,54
290,0
291,0
292,0
293,49
294,0
295,70
296,20
297,49
298,12
299,0
300,10
301,0
302,0
303,6
304,18
305,0
306,0
307,18
308,0
309,0
310,0
311,0
312,0
313,0
314,61
315,29
316,59
317,32
318,0
319,0
320,0
321,2
322,21
323,0
324,0
325,0
326,0
327,15
328,0
329,28
330,24
331,0
332,0
333,43
334,0
335,0
336,7
337,66
338,0
339,59
340,24
341,0
342,72
343,0
344,0
345,34
346,0
347,0
348,0
349,0
350,3
351,50
352,34
353,49
354,0
355,0
356,0
357,27
358,30
359,18
360,0
361,61
362,64
363,24
364,9
