,0
0,52
1,41
2,0
3,47
4,9
5,39
6,29
7,28
8,43
9,26
10,71
11,67
12,42
13,0
14,0
15,0
16,23
17,0
18,44
19,29
20,64
21,0
22,0
23,54
24,48
25,18
26,0
27,56
28,64
29,23
30,0
31,14
32,7
33,1
34,29
35,48
36,21
37,28
38,24
39,0
40,0
41,0
42,18
43,54
44,18
45,27
46,0
47,51
48,39
49,0
50,7
51,0
52,37
53,0
54,60
55,63
56,25
57,40
58,10
59,64
60,0
61,34
62,20
63,32
64,17
65,0
66,6
67,0
68,0
69,39
70,40
71,22
72,0
73,0
74,0
75,56
76,0
77,15
78,17
79,63
80,0
81,8
82,53
83,34
84,22
85,28
86,0
87,0
88,0
89,16
90,47
91,62
92,0
93,56
94,62
95,43
96,0
97,73
98,0
99,5
100,0
101,43
102,0
103,48
104,25
105,0
106,0
107,74
108,0
109,27
110,59
111,0
112,16
113,0
114,57
115,0
116,0
117,36
118,32
119,0
120,18
121,15
122,0
123,33
124,53
125,69
126,58
127,70
128,0
129,22
130,3
131,59
132,11
133,0
134,48
135,63
136,59
137,21
138,2
139,35
140,70
141,29
142,0
143,64
144,14
145,0
146,35
147,0
148,32
149,48
150,0
151,0
152,0
153,0
154,32
155,64
156,42
157,50
158,50
159,57
160,0
161,0
162,18
163,62
164,71
165,28
166,48
167,28
168,0
169,61
170,44
171,2
172,27
173,0
174,0
175,17
176,0
177,8
178,19
179,46
180,4
181,0
182,71
183,0
184,0
185,42
186,0
187,53
188,0
189,5
190,74
191,0
192,19
193,44
194,0
195,23
196,56
197,0
198,71
199,31
200,32
201,26
202,0
203,57
204,48
205,73
206,38
207,1
208,58
209,4
210,66
211,16
212,41
213,60
214,7
215,17
216,45
217,32
218,63
219,42
220,0
221,32
222,14
223,6
224,38
225,35
226,12
227,60
228,11
229,41
230,69
231,1
232,52
233,33
234,35
235,19
236,7
237,31
238,20
239,15
240,54
241,24
242,21
243,0
244,62
245,61
246,55
247,17
248,61
249,58
250,8
251,49
252,48
253,69
254,8
255,47
256,31
257,5
258,0
259,14
260,0
261,41
262,6
263,59
264,71
265,72
266,7
267,15
268,0
269,0
270,65
271,47
272,0
273,0
274,18
275,17
276,57
277,19
278,0
279,41
280,14
281,24
282,0
283,58
284,33
285,50
286,28
287,44
288,7
289,0
290,0
291,0
292,10
293,61
294,0
295,41
296,0
297,64
298,2
299,36
300,36
301,66
302,64
303,74
304,72
305,39
306,0
307,70
308,0
309,6
310,71
311,69
312,15
313,15
314,31
315,0
316,22
317,48
318,0
319,11
320,61
321,0
322,7
323,68
324,26
325,0
326,0
327,64
328,28
329,13
330,32
331,0
332,74
333,58
334,15
335,20
336,37
337,0
338,0
339,0
340,46
341,0
342,46
343,0
344,0
345,34
346,24
347,0
348,43
349,57
350,65
351,39
352,36
353,66
354,0
355,31
356,0
357,61
358,17
359,5
360,0
361,0
362,0
363,0
364,0
