,0
0,58
1,2
2,66
3,26
4,38
5,74
6,4
7,68
8,69
9,2
10,35
11,25
12,37
13,23
14,40
15,67
16,69
17,5
18,73
19,20
20,4
21,28
22,71
23,68
24,31
25,14
26,5
27,43
28,36
29,0
30,0
31,18
32,12
33,28
34,0
35,43
36,43
37,18
38,63
39,31
40,59
41,35
42,70
43,0
44,25
45,66
46,34
47,18
48,12
49,6
50,31
51,43
52,67
53,37
54,0
55,18
56,53
57,74
58,10
59,73
60,71
61,41
62,69
63,10
64,66
65,5
66,15
67,50
68,8
69,14
70,50
71,33
72,10
73,69
74,56
75,55
76,64
77,33
78,38
79,51
80,47
81,30
82,68
83,0
84,17
85,0
86,49
87,72
88,6
89,19
90,74
91,45
92,55
93,12
94,29
95,54
96,68
97,2
98,52
99,64
100,1
101,53
102,9
103,9
104,0
105,51
106,43
107,47
108,51
109,43
110,10
111,0
112,56
113,61
114,62
115,0
116,28
117,39
118,7
119,51
120,0
121,15
122,2
123,17
124,23
125,42
126,0
127,31
128,60
129,71
130,52
131,33
132,9
133,60
134,3
135,53
136,0
137,0
138,7
139,27
140,70
141,40
142,8
143,55
144,36
145,59
146,28
147,23
148,42
149,69
150,30
151,62
152,22
153,0
154,3
155,55
156,37
157,63
158,68
159,12
160,0
161,41
162,64
163,11
164,74
165,66
166,71
167,36
168,26
169,71
170,17
171,17
172,11
173,35
174,40
175,37
176,22
177,37
178,0
179,8
180,46
181,47
182,32
183,45
184,39
185,74
186,28
187,59
188,31
189,0
190,69
191,5
192,30
193,2
194,64
195,72
196,46
197,27
198,39
199,32
200,0
201,21
202,23
203,38
204,16
205,33
206,39
207,12
208,0
209,44
210,64
211,44
212,33
213,0
214,15
215,29
216,67
217,50
218,68
219,57
220,10
221,18
222,8
223,17
224,37
225,17
226,49
227,31
228,44
229,15
230,30
231,8
232,39
233,73
234,37
235,10
236,19
237,65
238,27
239,4
240,13
241,50
242,72
243,65
244,56
245,65
246,42
247,16
248,40
249,1
250,50
251,35
252,45
253,19
254,6
255,66
256,65
257,5
258,12
259,12
260,61
261,63
262,19
263,17
264,41
265,17
266,0
267,67
268,20
269,28
270,27
271,15
272,47
273,33
274,66
275,39
276,30
277,71
278,55
279,61
280,10
281,34
282,11
283,0
284,45
285,19
286,60
287,74
288,68
289,15
290,1
291,55
292,19
293,40
294,15
295,0
296,68
297,7
298,42
299,14
300,3
301,64
302,72
303,2
304,8
305,48
306,24
307,41
308,40
309,68
310,17
311,2
312,4
313,2
314,10
315,43
316,58
317,0
318,24
319,62
320,40
321,48
322,17
323,0
324,71
325,59
326,67
327,59
328,37
329,25
330,34
331,58
332,50
333,64
334,41
335,39
336,1
337,40
338,47
339,52
340,30
341,29
342,40
343,65
344,68
345,71
346,64
347,6
348,31
349,56
350,7
351,72
352,32
353,13
354,72
355,71
356,72
357,7
358,27
359,27
360,54
361,59
362,26
363,37
364,0
