,0
0,65
1,44
2,0
3,0
4,0
5,0
6,38
7,40
8,42
9,72
10,0
11,0
12,0
13,0
14,63
15,52
16,64
17,0
18,70
19,0
20,71
21,15
22,15
23,12
24,0
25,0
26,0
27,24
28,0
29,0
30,6
31,0
32,0
33,0
34,51
35,0
36,0
37,52
38,0
39,0
40,18
41,14
42,0
43,0
44,0
45,0
46,17
47,0
48,0
49,42
50,0
51,0
52,25
53,0
54,4
55,42
56,0
57,0
58,0
59,72
60,0
61,24
62,60
63,0
64,0
65,0
66,0
67,25
68,0
69,0
70,0
71,70
72,42
73,7
74,10
75,19
76,33
77,0
78,0
79,0
80,0
81,0
82,43
83,47
84,27
85,0
86,63
87,74
88,63
89,64
90,0
91,69
92,62
93,16
94,23
95,0
96,49
97,70
98,26
99,0
100,28
101,40
102,56
103,0
104,8
105,0
106,0
107,0
108,0
109,24
110,22
111,0
112,0
113,13
114,0
115,28
116,0
117,68
118,73
119,0
120,44
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,15
131,31
132,0
133,25
134,69
135,0
136,0
137,0
138,73
139,0
140,11
141,44
142,58
143,26
144,33
145,0
146,0
147,0
148,62
149,63
150,0
151,0
152,0
153,60
154,0
155,0
156,1
157,1
158,0
159,14
160,0
161,0
162,0
163,21
164,0
165,67
166,53
167,0
168,0
169,0
170,70
171,0
172,0
173,0
174,0
175,0
176,2
177,0
178,0
179,1
180,51
181,0
182,0
183,0
184,61
185,0
186,0
187,14
188,0
189,54
190,0
191,63
192,40
193,73
194,0
195,0
196,21
197,24
198,0
199,49
200,0
201,0
202,12
203,66
204,11
205,45
206,0
207,54
208,0
209,9
210,16
211,10
212,19
213,13
214,0
215,63
216,9
217,3
218,0
219,0
220,8
221,49
222,7
223,2
224,29
225,11
226,28
227,25
228,3
229,12
230,17
231,62
232,20
233,17
234,9
235,30
236,9
237,19
238,70
239,66
240,17
241,50
242,11
243,23
244,6
245,59
246,30
247,49
248,0
249,9
250,0
251,20
252,72
253,0
254,56
255,0
256,0
257,0
258,0
259,0
260,15
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,0
269,0
270,2
271,0
272,0
273,0
274,0
275,0
276,51
277,0
278,50
279,0
280,0
281,0
282,0
283,60
284,0
285,37
286,29
287,0
288,17
289,0
290,0
291,0
292,0
293,0
294,0
295,8
296,63
297,0
298,0
299,0
300,0
301,0
302,0
303,21
304,0
305,0
306,0
307,0
308,0
309,0
310,0
311,10
312,0
313,0
314,0
315,54
316,2
317,0
318,61
319,0
320,0
321,0
322,0
323,0
324,10
325,0
326,0
327,0
328,0
329,0
330,0
331,73
332,0
333,0
334,28
335,63
336,0
337,0
338,0
339,0
340,0
341,11
342,0
343,1
344,0
345,28
346,0
347,0
348,0
349,68
350,63
351,0
352,0
353,0
354,0
355,0
356,0
357,51
358,0
359,64
360,0
361,0
362,0
363,40
364,0
