,0
0,55
1,14
2,26
3,4
4,10
5,0
6,73
7,38
8,36
9,43
10,22
11,0
12,69
13,24
14,62
15,0
16,45
17,40
18,23
19,72
20,50
21,32
22,0
23,33
24,6
25,33
26,49
27,15
28,45
29,4
30,72
31,44
32,0
33,70
34,46
35,0
36,0
37,31
38,0
39,4
40,18
41,61
42,34
43,11
44,71
45,0
46,58
47,0
48,44
49,0
50,0
51,42
52,12
53,0
54,70
55,32
56,3
57,37
58,57
59,58
60,0
61,22
62,0
63,0
64,64
65,74
66,0
67,51
68,73
69,9
70,53
71,72
72,71
73,0
74,0
75,17
76,0
77,0
78,26
79,58
80,48
81,0
82,15
83,8
84,39
85,7
86,0
87,24
88,0
89,0
90,0
91,8
92,38
93,0
94,47
95,40
96,32
97,46
98,0
99,74
100,16
101,2
102,20
103,67
104,14
105,35
106,50
107,37
108,68
109,0
110,50
111,20
112,0
113,22
114,9
115,2
116,0
117,0
118,20
119,42
120,9
121,62
122,74
123,40
124,0
125,0
126,69
127,26
128,0
129,31
130,22
131,48
132,18
133,74
134,14
135,0
136,56
137,73
138,0
139,24
140,0
141,0
142,0
143,0
144,39
145,4
146,41
147,11
148,19
149,1
150,2
151,0
152,0
153,42
154,10
155,14
156,28
157,4
158,51
159,8
160,24
161,0
162,0
163,49
164,0
165,60
166,68
167,0
168,2
169,40
170,46
171,20
172,0
173,44
174,1
175,15
176,0
177,0
178,11
179,1
180,8
181,0
182,8
183,0
184,4
185,29
186,42
187,33
188,9
189,73
190,51
191,0
192,0
193,12
194,1
195,55
196,26
197,62
198,1
199,69
200,58
201,0
202,36
203,69
204,33
205,2
206,0
207,43
208,73
209,38
210,61
211,44
212,74
213,0
214,32
215,60
216,26
217,26
218,55
219,4
220,8
221,7
222,59
223,20
224,34
225,29
226,35
227,22
228,52
229,71
230,25
231,40
232,0
233,4
234,33
235,64
236,1
237,35
238,73
239,8
240,52
241,31
242,17
243,18
244,28
245,16
246,24
247,0
248,33
249,12
250,0
251,19
252,30
253,46
254,19
255,64
256,9
257,67
258,0
259,67
260,9
261,60
262,7
263,0
264,71
265,0
266,67
267,35
268,9
269,0
270,21
271,0
272,14
273,34
274,3
275,18
276,53
277,10
278,7
279,18
280,0
281,1
282,63
283,32
284,0
285,32
286,66
287,16
288,8
289,41
290,45
291,41
292,46
293,58
294,74
295,0
296,9
297,29
298,0
299,64
300,28
301,59
302,65
303,8
304,2
305,8
306,74
307,47
308,0
309,33
310,0
311,9
312,26
313,3
314,67
315,63
316,37
317,74
318,0
319,56
320,72
321,29
322,53
323,67
324,0
325,52
326,0
327,72
328,12
329,0
330,38
331,57
332,29
333,1
334,60
335,24
336,54
337,15
338,8
339,23
340,46
341,74
342,68
343,21
344,0
345,31
346,50
347,20
348,51
349,65
350,48
351,14
352,56
353,15
354,0
355,0
356,51
357,24
358,27
359,34
360,0
361,57
362,5
363,57
364,65
