,0
0,48
1,0
2,0
3,0
4,50
5,34
6,0
7,18
8,53
9,49
10,49
11,0
12,0
13,0
14,9
15,0
16,0
17,48
18,26
19,62
20,5
21,43
22,61
23,63
24,66
25,37
26,50
27,2
28,14
29,0
30,19
31,13
32,27
33,24
34,58
35,10
36,0
37,16
38,0
39,0
40,17
41,0
42,53
43,0
44,37
45,0
46,20
47,70
48,4
49,0
50,55
51,0
52,16
53,0
54,47
55,6
56,31
57,27
58,30
59,36
60,58
61,0
62,49
63,65
64,0
65,53
66,53
67,57
68,4
69,37
70,0
71,0
72,0
73,26
74,25
75,68
76,0
77,24
78,44
79,58
80,29
81,0
82,2
83,23
84,11
85,73
86,3
87,0
88,53
89,18
90,27
91,62
92,0
93,30
94,19
95,11
96,23
97,40
98,0
99,57
100,54
101,0
102,16
103,0
104,24
105,39
106,42
107,30
108,0
109,0
110,16
111,4
112,0
113,2
114,65
115,25
116,34
117,29
118,72
119,6
120,17
121,43
122,0
123,52
124,46
125,64
126,34
127,52
128,40
129,23
130,40
131,70
132,0
133,23
134,7
135,40
136,12
137,53
138,0
139,11
140,7
141,22
142,0
143,34
144,24
145,0
146,0
147,34
148,7
149,35
150,24
151,5
152,52
153,7
154,58
155,61
156,66
157,39
158,68
159,32
160,67
161,22
162,19
163,0
164,41
165,50
166,0
167,11
168,0
169,72
170,0
171,39
172,42
173,21
174,7
175,11
176,0
177,0
178,21
179,0
180,0
181,18
182,58
183,7
184,13
185,23
186,51
187,71
188,60
189,46
190,15
191,0
192,1
193,0
194,0
195,0
196,15
197,74
198,22
199,57
200,73
201,0
202,11
203,30
204,40
205,0
206,43
207,42
208,74
209,58
210,16
211,0
212,0
213,8
214,29
215,29
216,24
217,7
218,24
219,69
220,68
221,15
222,39
223,37
224,22
225,65
226,23
227,36
228,35
229,68
230,21
231,8
232,5
233,64
234,48
235,37
236,0
237,35
238,9
239,22
240,49
241,46
242,28
243,5
244,38
245,35
246,18
247,65
248,71
249,61
250,6
251,8
252,18
253,39
254,40
255,0
256,0
257,20
258,46
259,15
260,47
261,53
262,73
263,73
264,23
265,63
266,46
267,9
268,27
269,36
270,12
271,27
272,17
273,35
274,37
275,9
276,43
277,46
278,53
279,0
280,0
281,31
282,5
283,67
284,42
285,2
286,50
287,0
288,68
289,0
290,52
291,30
292,20
293,6
294,70
295,48
296,0
297,41
298,36
299,0
300,35
301,0
302,13
303,42
304,21
305,17
306,54
307,0
308,14
309,8
310,45
311,53
312,13
313,53
314,9
315,56
316,11
317,68
318,30
319,44
320,61
321,0
322,16
323,37
324,44
325,0
326,61
327,28
328,8
329,59
330,65
331,66
332,7
333,0
334,0
335,39
336,10
337,30
338,0
339,0
340,0
341,63
342,0
343,7
344,20
345,60
346,41
347,0
348,55
349,10
350,57
351,17
352,0
353,38
354,50
355,11
356,61
357,26
358,35
359,40
360,52
361,66
362,0
363,0
364,58
