,0
0,55
1,47
2,9
3,8
4,67
5,11
6,0
7,72
8,50
9,3
10,14
11,59
12,72
13,30
14,10
15,61
16,18
17,55
18,56
19,29
20,29
21,31
22,34
23,25
24,0
25,8
26,44
27,71
28,46
29,56
30,36
31,56
32,50
33,0
34,26
35,36
36,3
37,43
38,7
39,67
40,55
41,71
42,14
43,46
44,18
45,70
46,57
47,56
48,34
49,65
50,29
51,8
52,0
53,55
54,41
55,58
56,39
57,31
58,0
59,48
60,38
61,11
62,0
63,60
64,53
65,0
66,66
67,31
68,0
69,71
70,74
71,49
72,73
73,65
74,32
75,8
76,0
77,43
78,62
79,3
80,34
81,70
82,7
83,6
84,37
85,0
86,52
87,0
88,34
89,32
90,67
91,7
92,0
93,66
94,7
95,53
96,5
97,27
98,15
99,56
100,40
101,5
102,39
103,0
104,67
105,14
106,45
107,67
108,17
109,52
110,17
111,47
112,58
113,57
114,51
115,62
116,33
117,1
118,74
119,22
120,45
121,63
122,16
123,11
124,5
125,0
126,44
127,15
128,50
129,65
130,72
131,49
132,66
133,38
134,70
135,58
136,34
137,0
138,72
139,11
140,0
141,30
142,70
143,0
144,16
145,49
146,26
147,36
148,18
149,0
150,42
151,0
152,43
153,53
154,71
155,57
156,51
157,3
158,15
159,0
160,0
161,12
162,0
163,50
164,3
165,0
166,61
167,7
168,11
169,26
170,13
171,0
172,9
173,24
174,8
175,0
176,17
177,33
178,57
179,58
180,40
181,63
182,69
183,66
184,0
185,3
186,69
187,46
188,43
189,45
190,0
191,22
192,71
193,68
194,4
195,19
196,36
197,24
198,69
199,74
200,45
201,0
202,65
203,16
204,0
205,44
206,0
207,37
208,22
209,25
210,1
211,25
212,73
213,47
214,15
215,45
216,43
217,74
218,71
219,13
220,61
221,73
222,44
223,59
224,63
225,18
226,4
227,51
228,11
229,57
230,28
231,55
232,55
233,72
234,4
235,16
236,19
237,40
238,37
239,46
240,57
241,16
242,39
243,61
244,24
245,9
246,58
247,50
248,15
249,2
250,16
251,64
252,19
253,46
254,60
255,43
256,4
257,58
258,0
259,6
260,50
261,73
262,35
263,10
264,57
265,31
266,26
267,31
268,67
269,63
270,57
271,70
272,19
273,61
274,0
275,15
276,67
277,27
278,0
279,13
280,19
281,22
282,67
283,8
284,0
285,24
286,37
287,74
288,29
289,41
290,0
291,68
292,17
293,9
294,50
295,0
296,64
297,61
298,73
299,70
300,63
301,30
302,49
303,16
304,0
305,37
306,51
307,64
308,12
309,0
310,3
311,31
312,71
313,22
314,24
315,3
316,30
317,42
318,0
319,10
320,60
321,44
322,35
323,36
324,48
325,0
326,55
327,18
328,31
329,27
330,24
331,68
332,0
333,59
334,15
335,3
336,22
337,60
338,63
339,17
340,55
341,23
342,34
343,42
344,0
345,0
346,18
347,36
348,33
349,0
350,62
351,72
352,29
353,71
354,58
355,36
356,49
357,58
358,68
359,51
360,64
361,2
362,0
363,4
364,49
