,0
0,2
1,35
2,69
3,73
4,9
5,0
6,20
7,72
8,34
9,12
10,69
11,16
12,8
13,41
14,43
15,5
16,30
17,14
18,74
19,72
20,22
21,22
22,30
23,55
24,0
25,23
26,29
27,60
28,32
29,70
30,34
31,20
32,1
33,0
34,5
35,70
36,9
37,39
38,13
39,0
40,0
41,25
42,0
43,14
44,0
45,48
46,3
47,63
48,20
49,18
50,60
51,53
52,6
53,29
54,68
55,60
56,62
57,27
58,56
59,0
60,40
61,42
62,66
63,18
64,26
65,12
66,14
67,38
68,17
69,10
70,25
71,11
72,38
73,0
74,70
75,73
76,65
77,9
78,18
79,39
80,54
81,17
82,19
83,15
84,9
85,68
86,24
87,21
88,54
89,25
90,25
91,20
92,32
93,59
94,0
95,2
96,55
97,65
98,71
99,0
100,31
101,16
102,29
103,61
104,60
105,36
106,2
107,11
108,53
109,44
110,55
111,57
112,66
113,67
114,74
115,54
116,39
117,2
118,57
119,46
120,29
121,17
122,44
123,70
124,0
125,73
126,21
127,67
128,3
129,7
130,2
131,54
132,25
133,60
134,2
135,50
136,52
137,4
138,0
139,61
140,57
141,4
142,70
143,71
144,0
145,67
146,53
147,41
148,36
149,64
150,1
151,46
152,8
153,51
154,66
155,46
156,66
157,7
158,25
159,46
160,27
161,14
162,32
163,1
164,46
165,70
166,55
167,13
168,14
169,19
170,44
171,3
172,71
173,19
174,27
175,60
176,23
177,0
178,57
179,11
180,66
181,61
182,6
183,37
184,72
185,62
186,67
187,36
188,47
189,0
190,66
191,7
192,22
193,34
194,62
195,56
196,66
197,67
198,15
199,56
200,17
201,40
202,63
203,26
204,48
205,28
206,13
207,40
208,51
209,53
210,17
211,37
212,64
213,48
214,31
215,65
216,69
217,65
218,0
219,22
220,37
221,13
222,46
223,58
224,63
225,16
226,0
227,31
228,58
229,49
230,9
231,71
232,42
233,53
234,32
235,31
236,7
237,30
238,42
239,20
240,46
241,0
242,10
243,40
244,38
245,69
246,43
247,34
248,20
249,8
250,62
251,28
252,51
253,43
254,4
255,31
256,1
257,0
258,43
259,0
260,59
261,50
262,47
263,65
264,23
265,70
266,72
267,48
268,22
269,2
270,41
271,74
272,59
273,32
274,33
275,23
276,52
277,35
278,45
279,68
280,0
281,21
282,35
283,53
284,63
285,20
286,2
287,57
288,62
289,52
290,17
291,2
292,18
293,55
294,65
295,9
296,37
297,23
298,43
299,10
300,21
301,10
302,45
303,46
304,41
305,25
306,60
307,7
308,33
309,30
310,46
311,30
312,38
313,62
314,41
315,39
316,26
317,64
318,54
319,43
320,46
321,10
322,3
323,25
324,56
325,6
326,44
327,27
328,60
329,12
330,55
331,12
332,69
333,40
334,17
335,7
336,58
337,0
338,46
339,57
340,0
341,24
342,39
343,21
344,43
345,3
346,19
347,10
348,42
349,4
350,33
351,18
352,12
353,28
354,68
355,64
356,54
357,51
358,58
359,35
360,0
361,21
362,9
363,0
364,8
