,0
0,15
1,0
2,0
3,1
4,0
5,0
6,54
7,0
8,70
9,0
10,0
11,0
12,73
13,8
14,12
15,0
16,62
17,0
18,23
19,0
20,0
21,0
22,0
23,36
24,74
25,0
26,0
27,34
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,66
37,0
38,0
39,0
40,0
41,48
42,0
43,0
44,0
45,65
46,0
47,0
48,72
49,9
50,73
51,72
52,34
53,14
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,64
62,0
63,0
64,51
65,0
66,0
67,0
68,0
69,0
70,0
71,25
72,0
73,0
74,0
75,0
76,9
77,59
78,0
79,60
80,0
81,0
82,0
83,43
84,48
85,0
86,0
87,0
88,69
89,23
90,0
91,0
92,27
93,0
94,0
95,0
96,0
97,0
98,24
99,0
100,30
101,0
102,0
103,8
104,0
105,0
106,20
107,24
108,43
109,0
110,0
111,0
112,0
113,0
114,69
115,0
116,0
117,0
118,52
119,74
120,9
121,0
122,0
123,27
124,0
125,0
126,0
127,31
128,17
129,0
130,0
131,40
132,0
133,0
134,0
135,0
136,9
137,0
138,0
139,42
140,0
141,0
142,0
143,0
144,0
145,0
146,0
147,0
148,42
149,0
150,0
151,0
152,68
153,0
154,62
155,0
156,0
157,0
158,0
159,8
160,53
161,0
162,0
163,0
164,1
165,0
166,0
167,0
168,51
169,64
170,0
171,0
172,0
173,0
174,0
175,0
176,0
177,21
178,0
179,3
180,68
181,0
182,0
183,0
184,47
185,0
186,0
187,35
188,59
189,0
190,1
191,0
192,4
193,12
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,50
202,0
203,54
204,0
205,66
206,0
207,0
208,42
209,0
210,3
211,0
212,36
213,7
214,0
215,46
216,20
217,33
218,23
219,0
220,3
221,19
222,14
223,18
224,61
225,4
226,40
227,62
228,67
229,9
230,12
231,59
232,0
233,26
234,11
235,6
236,6
237,31
238,6
239,31
240,21
241,37
242,0
243,0
244,0
245,0
246,12
247,0
248,11
249,15
250,40
251,56
252,0
253,0
254,32
255,23
256,0
257,16
258,0
259,1
260,0
261,64
262,0
263,0
264,8
265,0
266,62
267,0
268,0
269,0
270,65
271,21
272,0
273,0
274,40
275,54
276,15
277,0
278,0
279,59
280,0
281,0
282,0
283,9
284,23
285,0
286,0
287,29
288,0
289,0
290,0
291,56
292,0
293,71
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,0
302,24
303,0
304,0
305,0
306,0
307,0
308,55
309,0
310,0
311,0
312,17
313,63
314,53
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,0
323,0
324,0
325,0
326,0
327,47
328,0
329,0
330,19
331,0
332,20
333,27
334,19
335,0
336,26
337,66
338,55
339,0
340,64
341,0
342,0
343,0
344,0
345,0
346,38
347,0
348,71
349,0
350,0
351,0
352,0
353,50
354,15
355,0
356,0
357,0
358,0
359,0
360,58
361,0
362,9
363,0
364,32
