,0
0,28
1,0
2,57
3,58
4,21
5,0
6,14
7,0
8,0
9,0
10,0
11,35
12,12
13,0
14,50
15,0
16,0
17,11
18,0
19,16
20,0
21,12
22,0
23,33
24,49
25,17
26,38
27,0
28,18
29,54
30,7
31,40
32,38
33,69
34,24
35,72
36,40
37,33
38,0
39,43
40,53
41,47
42,28
43,29
44,48
45,0
46,37
47,53
48,17
49,70
50,50
51,0
52,13
53,70
54,0
55,20
56,69
57,15
58,27
59,14
60,73
61,0
62,70
63,55
64,0
65,0
66,29
67,6
68,48
69,9
70,60
71,62
72,53
73,7
74,0
75,15
76,0
77,28
78,0
79,33
80,0
81,8
82,0
83,0
84,25
85,6
86,25
87,0
88,16
89,0
90,51
91,0
92,0
93,0
94,21
95,0
96,43
97,0
98,51
99,43
100,63
101,0
102,71
103,60
104,30
105,0
106,0
107,9
108,0
109,49
110,15
111,60
112,8
113,65
114,0
115,0
116,17
117,0
118,21
119,58
120,69
121,0
122,15
123,37
124,35
125,4
126,58
127,69
128,74
129,0
130,0
131,5
132,53
133,42
134,70
135,44
136,0
137,24
138,42
139,0
140,0
141,0
142,34
143,10
144,59
145,0
146,0
147,59
148,51
149,0
150,61
151,1
152,44
153,0
154,73
155,63
156,73
157,67
158,74
159,39
160,44
161,0
162,47
163,4
164,0
165,57
166,0
167,0
168,0
169,0
170,0
171,0
172,0
173,37
174,0
175,0
176,31
177,0
178,66
179,1
180,61
181,25
182,71
183,16
184,0
185,32
186,41
187,0
188,0
189,4
190,47
191,0
192,11
193,74
194,0
195,0
196,0
197,33
198,28
199,0
200,0
201,52
202,47
203,0
204,0
205,30
206,0
207,49
208,41
209,19
210,25
211,73
212,34
213,69
214,48
215,0
216,6
217,34
218,38
219,20
220,15
221,13
222,70
223,5
224,41
225,44
226,25
227,7
228,10
229,7
230,27
231,6
232,26
233,8
234,15
235,68
236,40
237,40
238,54
239,42
240,42
241,70
242,29
243,61
244,30
245,26
246,27
247,0
248,46
249,45
250,0
251,0
252,64
253,9
254,64
255,15
256,34
257,0
258,27
259,38
260,0
261,0
262,24
263,14
264,72
265,63
266,0
267,72
268,0
269,58
270,71
271,22
272,0
273,24
274,56
275,45
276,50
277,38
278,0
279,46
280,44
281,57
282,15
283,17
284,63
285,39
286,0
287,3
288,0
289,0
290,32
291,13
292,38
293,8
294,69
295,67
296,39
297,0
298,21
299,74
300,51
301,65
302,37
303,13
304,69
305,48
306,49
307,0
308,0
309,48
310,59
311,64
312,63
313,0
314,12
315,0
316,48
317,0
318,0
319,40
320,63
321,3
322,45
323,50
324,50
325,34
326,47
327,50
328,11
329,11
330,13
331,17
332,0
333,11
334,45
335,67
336,15
337,0
338,0
339,25
340,34
341,66
342,0
343,12
344,5
345,31
346,70
347,0
348,9
349,41
350,42
351,69
352,56
353,11
354,18
355,14
356,39
357,57
358,20
359,25
360,49
361,46
362,0
363,74
364,19
