,0
0,60
1,8
2,62
3,7
4,11
5,8
6,0
7,0
8,0
9,54
10,0
11,67
12,32
13,0
14,18
15,0
16,0
17,15
18,36
19,39
20,22
21,29
22,30
23,58
24,0
25,55
26,58
27,47
28,74
29,0
30,0
31,0
32,53
33,0
34,0
35,0
36,24
37,0
38,19
39,24
40,0
41,0
42,35
43,0
44,10
45,61
46,0
47,41
48,5
49,6
50,32
51,20
52,47
53,42
54,69
55,0
56,0
57,0
58,54
59,40
60,0
61,0
62,43
63,30
64,0
65,42
66,0
67,16
68,0
69,60
70,0
71,6
72,0
73,41
74,0
75,0
76,12
77,42
78,59
79,50
80,16
81,10
82,57
83,16
84,45
85,41
86,0
87,66
88,12
89,2
90,0
91,8
92,50
93,0
94,14
95,0
96,13
97,0
98,63
99,21
100,21
101,51
102,0
103,0
104,55
105,70
106,11
107,25
108,0
109,40
110,0
111,22
112,70
113,63
114,56
115,38
116,51
117,0
118,66
119,0
120,0
121,54
122,0
123,66
124,67
125,0
126,29
127,19
128,0
129,50
130,3
131,0
132,46
133,11
134,0
135,63
136,42
137,0
138,15
139,0
140,58
141,0
142,0
143,64
144,35
145,0
146,0
147,46
148,47
149,11
150,0
151,46
152,39
153,0
154,71
155,0
156,41
157,49
158,0
159,0
160,0
161,22
162,73
163,72
164,54
165,0
166,69
167,18
168,0
169,38
170,0
171,58
172,62
173,4
174,36
175,0
176,47
177,24
178,6
179,0
180,48
181,2
182,0
183,10
184,9
185,26
186,21
187,49
188,0
189,3
190,0
191,49
192,0
193,9
194,73
195,22
196,27
197,58
198,0
199,0
200,0
201,0
202,65
203,8
204,36
205,41
206,11
207,64
208,19
209,70
210,0
211,44
212,3
213,19
214,58
215,37
216,61
217,17
218,54
219,29
220,38
221,5
222,22
223,7
224,7
225,10
226,27
227,24
228,11
229,49
230,14
231,8
232,66
233,65
234,23
235,33
236,1
237,26
238,52
239,33
240,2
241,8
242,19
243,56
244,15
245,22
246,0
247,45
248,9
249,9
250,60
251,35
252,0
253,32
254,48
255,30
256,0
257,0
258,0
259,34
260,0
261,59
262,1
263,0
264,15
265,16
266,73
267,65
268,38
269,63
270,20
271,65
272,39
273,53
274,43
275,44
276,60
277,0
278,72
279,5
280,68
281,0
282,0
283,0
284,31
285,0
286,36
287,57
288,38
289,0
290,6
291,31
292,74
293,31
294,0
295,0
296,0
297,32
298,0
299,27
300,15
301,54
302,33
303,42
304,19
305,39
306,0
307,0
308,14
309,52
310,44
311,0
312,32
313,8
314,72
315,0
316,26
317,0
318,61
319,74
320,34
321,0
322,45
323,47
324,0
325,40
326,59
327,42
328,34
329,0
330,28
331,54
332,18
333,0
334,29
335,22
336,59
337,0
338,46
339,0
340,61
341,0
342,33
343,37
344,8
345,55
346,0
347,3
348,0
349,0
350,67
351,62
352,39
353,5
354,41
355,35
356,0
357,22
358,25
359,7
360,0
361,63
362,33
363,59
364,73
