,0
0,30
1,58
2,50
3,66
4,0
5,0
6,61
7,47
8,50
9,0
10,0
11,0
12,57
13,18
14,0
15,55
16,0
17,0
18,0
19,70
20,31
21,10
22,1
23,0
24,64
25,32
26,53
27,9
28,64
29,70
30,72
31,60
32,0
33,0
34,21
35,66
36,0
37,27
38,0
39,0
40,0
41,0
42,68
43,0
44,55
45,16
46,0
47,9
48,15
49,46
50,29
51,0
52,10
53,55
54,4
55,8
56,0
57,44
58,23
59,73
60,41
61,29
62,53
63,6
64,69
65,22
66,6
67,7
68,11
69,54
70,19
71,19
72,0
73,0
74,46
75,17
76,34
77,0
78,35
79,0
80,64
81,64
82,73
83,0
84,17
85,36
86,0
87,0
88,51
89,8
90,73
91,0
92,49
93,8
94,0
95,1
96,0
97,6
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,66
107,4
108,0
109,5
110,57
111,49
112,0
113,22
114,31
115,0
116,26
117,5
118,0
119,67
120,49
121,54
122,18
123,0
124,20
125,0
126,0
127,0
128,9
129,0
130,0
131,15
132,51
133,52
134,15
135,0
136,0
137,39
138,0
139,0
140,3
141,65
142,11
143,20
144,65
145,7
146,0
147,0
148,37
149,0
150,0
151,0
152,64
153,3
154,0
155,10
156,37
157,0
158,14
159,44
160,0
161,5
162,0
163,55
164,0
165,30
166,0
167,0
168,52
169,50
170,1
171,73
172,24
173,13
174,0
175,0
176,48
177,58
178,0
179,0
180,0
181,45
182,46
183,0
184,0
185,18
186,0
187,70
188,41
189,57
190,0
191,41
192,47
193,8
194,15
195,53
196,52
197,0
198,40
199,0
200,57
201,7
202,20
203,0
204,0
205,19
206,23
207,0
208,66
209,0
210,21
211,64
212,3
213,4
214,25
215,70
216,48
217,40
218,11
219,26
220,35
221,21
222,38
223,3
224,12
225,15
226,9
227,44
228,56
229,60
230,12
231,44
232,20
233,69
234,4
235,20
236,62
237,39
238,16
239,28
240,18
241,17
242,10
243,2
244,30
245,8
246,11
247,0
248,2
249,1
250,33
251,6
252,0
253,30
254,0
255,1
256,17
257,0
258,0
259,2
260,40
261,64
262,6
263,72
264,46
265,1
266,45
267,29
268,10
269,39
270,0
271,0
272,33
273,48
274,30
275,0
276,0
277,36
278,0
279,0
280,39
281,0
282,41
283,67
284,30
285,44
286,0
287,3
288,34
289,0
290,33
291,29
292,0
293,0
294,0
295,0
296,30
297,65
298,27
299,35
300,54
301,19
302,0
303,28
304,0
305,0
306,0
307,0
308,30
309,7
310,8
311,59
312,0
313,0
314,24
315,0
316,54
317,41
318,0
319,4
320,0
321,7
322,73
323,4
324,0
325,10
326,23
327,0
328,42
329,70
330,0
331,0
332,47
333,48
334,0
335,25
336,25
337,44
338,45
339,0
340,2
341,36
342,0
343,34
344,29
345,0
346,5
347,30
348,0
349,44
350,0
351,41
352,52
353,0
354,34
355,9
356,0
357,66
358,36
359,0
360,39
361,0
362,40
363,59
364,0
