,0
0,55
1,0
2,47
3,35
4,63
5,42
6,28
7,20
8,16
9,25
10,43
11,35
12,37
13,55
14,46
15,47
16,54
17,5
18,40
19,23
20,61
21,62
22,62
23,44
24,69
25,33
26,5
27,62
28,56
29,3
30,29
31,32
32,28
33,70
34,27
35,25
36,0
37,73
38,21
39,0
40,21
41,0
42,21
43,53
44,39
45,58
46,20
47,33
48,60
49,60
50,14
51,27
52,60
53,16
54,19
55,53
56,9
57,0
58,52
59,6
60,64
61,40
62,23
63,71
64,24
65,0
66,16
67,65
68,16
69,58
70,3
71,21
72,50
73,0
74,71
75,13
76,35
77,37
78,50
79,32
80,68
81,62
82,35
83,18
84,47
85,74
86,36
87,10
88,18
89,2
90,69
91,69
92,0
93,10
94,72
95,47
96,3
97,55
98,31
99,15
100,34
101,24
102,0
103,43
104,35
105,4
106,14
107,60
108,41
109,56
110,26
111,0
112,62
113,25
114,39
115,16
116,64
117,74
118,37
119,55
120,73
121,0
122,45
123,52
124,0
125,23
126,64
127,64
128,56
129,70
130,42
131,44
132,57
133,30
134,9
135,42
136,49
137,40
138,74
139,38
140,25
141,42
142,62
143,0
144,53
145,7
146,30
147,37
148,45
149,38
150,71
151,60
152,22
153,1
154,66
155,64
156,26
157,12
158,69
159,73
160,0
161,14
162,56
163,29
164,39
165,6
166,1
167,60
168,63
169,26
170,23
171,22
172,7
173,13
174,60
175,39
176,66
177,65
178,41
179,41
180,5
181,52
182,41
183,26
184,55
185,71
186,36
187,24
188,6
189,45
190,47
191,29
192,6
193,45
194,0
195,59
196,14
197,50
198,40
199,16
200,51
201,61
202,29
203,39
204,26
205,8
206,70
207,31
208,8
209,51
210,0
211,34
212,16
213,0
214,65
215,50
216,40
217,46
218,7
219,74
220,14
221,26
222,74
223,26
224,40
225,66
226,31
227,7
228,29
229,43
230,54
231,71
232,11
233,18
234,10
235,72
236,46
237,44
238,68
239,46
240,11
241,71
242,3
243,13
244,74
245,41
246,63
247,17
248,73
249,32
250,74
251,46
252,41
253,16
254,26
255,63
256,62
257,0
258,29
259,36
260,70
261,27
262,0
263,18
264,0
265,22
266,49
267,73
268,64
269,0
270,60
271,19
272,49
273,55
274,56
275,43
276,39
277,29
278,44
279,0
280,72
281,42
282,48
283,2
284,52
285,56
286,0
287,63
288,14
289,66
290,43
291,0
292,15
293,61
294,35
295,69
296,49
297,74
298,57
299,3
300,23
301,31
302,60
303,23
304,44
305,63
306,69
307,25
308,62
309,74
310,67
311,17
312,63
313,45
314,30
315,21
316,39
317,15
318,0
319,59
320,14
321,0
322,31
323,70
324,54
325,41
326,36
327,21
328,24
329,19
330,54
331,3
332,1
333,43
334,12
335,11
336,44
337,19
338,39
339,0
340,13
341,42
342,73
343,64
344,47
345,38
346,62
347,52
348,65
349,20
350,62
351,26
352,1
353,20
354,0
355,54
356,15
357,55
358,66
359,50
360,53
361,0
362,53
363,35
364,74
