,0
0,21
1,56
2,4
3,47
4,32
5,0
6,18
7,73
8,59
9,28
10,60
11,0
12,68
13,6
14,26
15,2
16,16
17,19
18,32
19,61
20,19
21,27
22,17
23,73
24,19
25,60
26,15
27,12
28,33
29,56
30,73
31,41
32,11
33,26
34,56
35,55
36,23
37,10
38,64
39,25
40,0
41,54
42,0
43,0
44,10
45,34
46,15
47,54
48,43
49,58
50,63
51,51
52,6
53,70
54,14
55,33
56,2
57,31
58,18
59,59
60,9
61,48
62,43
63,2
64,28
65,30
66,10
67,46
68,11
69,10
70,25
71,11
72,53
73,62
74,10
75,13
76,49
77,58
78,0
79,34
80,72
81,73
82,57
83,27
84,25
85,5
86,15
87,70
88,59
89,74
90,33
91,55
92,21
93,16
94,20
95,60
96,0
97,29
98,14
99,55
100,0
101,28
102,30
103,20
104,5
105,58
106,1
107,14
108,30
109,1
110,22
111,15
112,11
113,41
114,34
115,22
116,36
117,22
118,5
119,71
120,25
121,26
122,61
123,20
124,29
125,34
126,17
127,74
128,35
129,18
130,0
131,66
132,37
133,61
134,0
135,6
136,0
137,6
138,18
139,57
140,25
141,26
142,0
143,61
144,72
145,0
146,22
147,32
148,8
149,0
150,58
151,55
152,0
153,61
154,29
155,61
156,26
157,49
158,57
159,22
160,58
161,12
162,1
163,22
164,71
165,11
166,72
167,46
168,53
169,51
170,40
171,0
172,35
173,48
174,0
175,26
176,0
177,66
178,20
179,0
180,59
181,63
182,8
183,74
184,30
185,13
186,36
187,71
188,37
189,42
190,61
191,57
192,72
193,5
194,23
195,52
196,38
197,9
198,15
199,21
200,63
201,38
202,19
203,54
204,0
205,0
206,48
207,70
208,15
209,65
210,51
211,55
212,21
213,44
214,26
215,56
216,57
217,10
218,4
219,17
220,70
221,33
222,29
223,54
224,74
225,28
226,10
227,24
228,67
229,14
230,27
231,24
232,23
233,43
234,50
235,23
236,22
237,69
238,2
239,73
240,59
241,19
242,21
243,29
244,6
245,71
246,51
247,61
248,26
249,13
250,61
251,43
252,58
253,41
254,11
255,21
256,1
257,40
258,14
259,17
260,72
261,52
262,48
263,23
264,21
265,47
266,31
267,4
268,59
269,15
270,20
271,73
272,13
273,21
274,44
275,45
276,10
277,0
278,7
279,4
280,30
281,3
282,0
283,69
284,12
285,52
286,7
287,10
288,0
289,10
290,0
291,32
292,7
293,44
294,16
295,39
296,27
297,33
298,5
299,41
300,0
301,8
302,19
303,50
304,0
305,1
306,52
307,29
308,1
309,50
310,71
311,70
312,4
313,18
314,38
315,31
316,39
317,0
318,66
319,40
320,10
321,24
322,58
323,20
324,54
325,25
326,51
327,28
328,59
329,5
330,0
331,18
332,28
333,28
334,9
335,52
336,64
337,68
338,58
339,32
340,19
341,40
342,0
343,17
344,2
345,54
346,32
347,54
348,69
349,59
350,47
351,59
352,0
353,53
354,1
355,0
356,19
357,35
358,0
359,61
360,54
361,0
362,55
363,57
364,40
