,0
0,2
1,11
2,57
3,0
4,0
5,20
6,11
7,2
8,21
9,0
10,0
11,0
12,0
13,0
14,68
15,0
16,40
17,0
18,40
19,0
20,0
21,6
22,0
23,0
24,40
25,0
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,50
34,41
35,0
36,0
37,0
38,0
39,0
40,6
41,60
42,0
43,51
44,2
45,0
46,23
47,54
48,0
49,0
50,0
51,71
52,0
53,0
54,0
55,0
56,0
57,22
58,3
59,49
60,57
61,0
62,0
63,0
64,0
65,0
66,0
67,22
68,0
69,60
70,0
71,0
72,57
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,68
84,0
85,0
86,0
87,0
88,0
89,39
90,67
91,44
92,0
93,0
94,0
95,0
96,74
97,0
98,0
99,0
100,0
101,0
102,0
103,38
104,0
105,0
106,0
107,0
108,22
109,21
110,0
111,66
112,0
113,51
114,0
115,0
116,0
117,0
118,49
119,56
120,0
121,0
122,0
123,0
124,37
125,70
126,31
127,0
128,5
129,0
130,42
131,0
132,64
133,16
134,0
135,24
136,0
137,0
138,0
139,5
140,0
141,0
142,0
143,0
144,0
145,44
146,7
147,2
148,0
149,0
150,0
151,0
152,30
153,0
154,0
155,0
156,0
157,0
158,0
159,0
160,0
161,0
162,0
163,55
164,58
165,0
166,0
167,0
168,67
169,0
170,0
171,0
172,74
173,14
174,32
175,17
176,0
177,39
178,35
179,0
180,0
181,71
182,11
183,0
184,62
185,0
186,0
187,4
188,51
189,43
190,39
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,20
199,54
200,43
201,0
202,6
203,33
204,42
205,0
206,0
207,0
208,62
209,2
210,5
211,3
212,11
213,0
214,60
215,3
216,20
217,27
218,0
219,16
220,3
221,0
222,67
223,5
224,3
225,9
226,4
227,5
228,32
229,4
230,5
231,40
232,14
233,69
234,14
235,3
236,10
237,0
238,19
239,36
240,0
241,25
242,68
243,13
244,4
245,9
246,0
247,0
248,0
249,0
250,6
251,36
252,0
253,0
254,3
255,7
256,0
257,6
258,71
259,0
260,0
261,61
262,44
263,71
264,0
265,0
266,0
267,0
268,0
269,0
270,59
271,0
272,0
273,0
274,0
275,43
276,0
277,0
278,0
279,0
280,0
281,69
282,38
283,0
284,0
285,8
286,0
287,28
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,34
299,9
300,32
301,51
302,1
303,39
304,0
305,0
306,0
307,56
308,0
309,0
310,0
311,40
312,0
313,0
314,57
315,0
316,0
317,8
318,0
319,0
320,41
321,52
322,0
323,0
324,0
325,0
326,0
327,0
328,33
329,36
330,0
331,0
332,46
333,73
334,45
335,30
336,62
337,51
338,46
339,0
340,36
341,2
342,56
343,11
344,22
345,19
346,0
347,0
348,0
349,0
350,42
351,0
352,26
353,0
354,0
355,0
356,0
357,33
358,19
359,16
360,12
361,0
362,0
363,0
364,35
