,0
0,30
1,0
2,0
3,62
4,58
5,0
6,61
7,0
8,47
9,0
10,16
11,53
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,64
20,4
21,0
22,0
23,0
24,0
25,0
26,20
27,14
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,52
44,20
45,0
46,0
47,0
48,0
49,40
50,52
51,0
52,0
53,0
54,0
55,0
56,18
57,28
58,0
59,35
60,4
61,45
62,1
63,0
64,0
65,0
66,0
67,6
68,17
69,38
70,0
71,40
72,18
73,0
74,60
75,0
76,0
77,0
78,0
79,51
80,0
81,0
82,0
83,0
84,40
85,0
86,0
87,0
88,0
89,0
90,24
91,0
92,63
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,21
104,0
105,0
106,34
107,0
108,0
109,29
110,0
111,28
112,0
113,0
114,0
115,0
116,27
117,0
118,34
119,0
120,29
121,64
122,0
123,0
124,73
125,0
126,0
127,74
128,0
129,8
130,23
131,6
132,52
133,56
134,0
135,0
136,0
137,0
138,52
139,0
140,0
141,0
142,0
143,0
144,0
145,22
146,47
147,0
148,0
149,0
150,0
151,0
152,0
153,0
154,0
155,1
156,0
157,0
158,47
159,0
160,0
161,0
162,0
163,0
164,0
165,55
166,12
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,0
175,54
176,3
177,0
178,39
179,0
180,0
181,23
182,0
183,6
184,1
185,0
186,25
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,26
197,23
198,60
199,0
200,0
201,22
202,0
203,66
204,0
205,0
206,37
207,2
208,9
209,0
210,2
211,72
212,0
213,0
214,9
215,2
216,0
217,10
218,3
219,14
220,21
221,31
222,2
223,1
224,3
225,8
226,15
227,10
228,39
229,1
230,28
231,0
232,0
233,25
234,13
235,7
236,61
237,73
238,18
239,14
240,9
241,30
242,0
243,4
244,8
245,13
246,0
247,12
248,0
249,19
250,1
251,40
252,0
253,21
254,0
255,0
256,0
257,7
258,0
259,2
260,63
261,0
262,0
263,27
264,49
265,33
266,0
267,68
268,0
269,0
270,0
271,0
272,66
273,0
274,0
275,0
276,0
277,0
278,0
279,0
280,0
281,0
282,0
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,25
294,0
295,72
296,0
297,73
298,0
299,0
300,0
301,0
302,0
303,0
304,43
305,28
306,65
307,0
308,0
309,0
310,0
311,28
312,35
313,5
314,0
315,0
316,0
317,0
318,0
319,0
320,38
321,0
322,0
323,0
324,59
325,0
326,0
327,0
328,0
329,59
330,54
331,0
332,43
333,70
334,0
335,0
336,0
337,0
338,23
339,0
340,0
341,0
342,0
343,23
344,46
345,0
346,0
347,0
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,11
361,0
362,0
363,0
364,42
