,0
0,26
1,19
2,69
3,61
4,59
5,52
6,68
7,2
8,49
9,0
10,74
11,3
12,48
13,34
14,5
15,0
16,59
17,24
18,59
19,0
20,26
21,38
22,41
23,16
24,41
25,20
26,40
27,8
28,0
29,24
30,0
31,65
32,0
33,0
34,3
35,71
36,26
37,0
38,74
39,0
40,68
41,0
42,0
43,27
44,0
45,0
46,70
47,0
48,11
49,65
50,53
51,35
52,59
53,12
54,0
55,52
56,0
57,32
58,54
59,40
60,13
61,0
62,0
63,16
64,0
65,68
66,10
67,53
68,73
69,16
70,0
71,0
72,22
73,0
74,35
75,64
76,57
77,2
78,0
79,17
80,68
81,0
82,15
83,44
84,19
85,53
86,61
87,52
88,0
89,0
90,37
91,66
92,27
93,47
94,0
95,0
96,74
97,0
98,17
99,1
100,5
101,21
102,0
103,68
104,1
105,69
106,27
107,16
108,68
109,54
110,0
111,12
112,63
113,7
114,0
115,0
116,0
117,16
118,0
119,61
120,0
121,56
122,37
123,0
124,0
125,31
126,36
127,0
128,62
129,73
130,20
131,34
132,0
133,4
134,18
135,69
136,43
137,0
138,58
139,0
140,20
141,50
142,53
143,0
144,0
145,0
146,53
147,68
148,66
149,64
150,31
151,0
152,61
153,73
154,61
155,31
156,0
157,0
158,8
159,1
160,0
161,74
162,22
163,0
164,47
165,3
166,16
167,47
168,48
169,69
170,16
171,72
172,2
173,63
174,25
175,58
176,31
177,39
178,15
179,57
180,11
181,56
182,23
183,0
184,46
185,10
186,14
187,44
188,69
189,26
190,26
191,52
192,4
193,1
194,0
195,64
196,12
197,0
198,61
199,0
200,23
201,27
202,73
203,0
204,55
205,55
206,49
207,36
208,3
209,55
210,44
211,6
212,12
213,0
214,26
215,51
216,5
217,18
218,70
219,44
220,35
221,2
222,0
223,16
224,34
225,34
226,30
227,26
228,42
229,58
230,50
231,70
232,37
233,52
234,29
235,24
236,18
237,27
238,46
239,55
240,3
241,73
242,22
243,74
244,31
245,15
246,35
247,32
248,52
249,49
250,69
251,43
252,72
253,8
254,19
255,11
256,74
257,0
258,74
259,29
260,25
261,53
262,24
263,62
264,0
265,53
266,56
267,19
268,8
269,56
270,61
271,2
272,45
273,0
274,59
275,15
276,12
277,62
278,53
279,39
280,45
281,0
282,36
283,60
284,0
285,34
286,62
287,4
288,0
289,32
290,10
291,8
292,48
293,45
294,73
295,0
296,32
297,0
298,49
299,0
300,61
301,27
302,13
303,45
304,16
305,37
306,69
307,0
308,24
309,53
310,64
311,6
312,60
313,22
314,0
315,0
316,0
317,74
318,27
319,23
320,0
321,74
322,0
323,0
324,1
325,36
326,19
327,56
328,17
329,0
330,21
331,0
332,47
333,0
334,57
335,6
336,7
337,0
338,40
339,0
340,43
341,2
342,50
343,0
344,50
345,56
346,3
347,36
348,29
349,6
350,38
351,0
352,17
353,40
354,32
355,68
356,15
357,0
358,0
359,4
360,28
361,1
362,0
363,50
364,24
