,0
0,50
1,52
2,70
3,71
4,22
5,68
6,21
7,0
8,56
9,0
10,39
11,28
12,0
13,0
14,55
15,1
16,3
17,37
18,2
19,0
20,0
21,15
22,40
23,13
24,42
25,60
26,0
27,0
28,0
29,0
30,0
31,35
32,0
33,59
34,0
35,0
36,54
37,12
38,0
39,41
40,40
41,24
42,0
43,4
44,0
45,0
46,0
47,9
48,0
49,0
50,0
51,0
52,5
53,0
54,22
55,40
56,40
57,44
58,0
59,43
60,0
61,0
62,0
63,0
64,0
65,0
66,7
67,59
68,0
69,0
70,0
71,22
72,0
73,67
74,33
75,0
76,0
77,13
78,0
79,39
80,31
81,66
82,0
83,66
84,62
85,0
86,3
87,20
88,0
89,0
90,0
91,18
92,10
93,3
94,51
95,37
96,73
97,0
98,6
99,3
100,73
101,38
102,71
103,0
104,58
105,0
106,0
107,54
108,63
109,2
110,0
111,0
112,0
113,35
114,25
115,59
116,0
117,0
118,33
119,0
120,0
121,0
122,1
123,0
124,39
125,0
126,0
127,0
128,0
129,0
130,29
131,0
132,0
133,0
134,46
135,0
136,0
137,0
138,0
139,40
140,20
141,15
142,68
143,23
144,0
145,0
146,17
147,0
148,71
149,0
150,26
151,5
152,60
153,0
154,68
155,0
156,0
157,0
158,0
159,0
160,18
161,23
162,0
163,49
164,1
165,0
166,46
167,0
168,0
169,0
170,0
171,0
172,0
173,0
174,68
175,35
176,0
177,0
178,0
179,61
180,0
181,0
182,38
183,0
184,70
185,0
186,0
187,0
188,25
189,0
190,0
191,0
192,39
193,0
194,0
195,16
196,0
197,0
198,3
199,0
200,0
201,0
202,0
203,0
204,21
205,0
206,0
207,0
208,34
209,0
210,3
211,47
212,49
213,7
214,17
215,0
216,20
217,53
218,23
219,3
220,24
221,19
222,14
223,25
224,4
225,20
226,38
227,14
228,0
229,27
230,30
231,65
232,4
233,13
234,11
235,8
236,22
237,31
238,6
239,3
240,21
241,5
242,0
243,10
244,0
245,0
246,12
247,0
248,14
249,12
250,2
251,8
252,0
253,0
254,0
255,6
256,0
257,62
258,0
259,0
260,0
261,0
262,0
263,0
264,0
265,0
266,34
267,6
268,0
269,0
270,54
271,0
272,0
273,0
274,10
275,0
276,43
277,0
278,0
279,0
280,24
281,0
282,0
283,0
284,41
285,0
286,0
287,8
288,34
289,0
290,0
291,52
292,0
293,0
294,0
295,0
296,16
297,0
298,66
299,0
300,0
301,0
302,0
303,13
304,39
305,29
306,16
307,51
308,0
309,0
310,48
311,29
312,0
313,0
314,0
315,5
316,0
317,35
318,58
319,0
320,5
321,0
322,74
323,5
324,34
325,38
326,28
327,0
328,38
329,0
330,0
331,27
332,10
333,38
334,43
335,35
336,22
337,0
338,54
339,18
340,0
341,0
342,0
343,0
344,0
345,0
346,0
347,74
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,56
357,74
358,0
359,0
360,0
361,0
362,0
363,0
364,0
