,0
0,35
1,4
2,30
3,64
4,0
5,66
6,74
7,49
8,6
9,5
10,21
11,35
12,23
13,72
14,28
15,22
16,39
17,0
18,38
19,47
20,55
21,3
22,23
23,0
24,0
25,56
26,3
27,60
28,37
29,38
30,8
31,14
32,32
33,0
34,29
35,17
36,34
37,46
38,50
39,49
40,55
41,34
42,3
43,0
44,26
45,70
46,27
47,61
48,0
49,35
50,48
51,44
52,52
53,39
54,42
55,56
56,59
57,42
58,64
59,72
60,8
61,74
62,71
63,63
64,7
65,45
66,72
67,0
68,25
69,5
70,50
71,29
72,6
73,68
74,33
75,35
76,0
77,27
78,0
79,8
80,58
81,34
82,40
83,0
84,6
85,43
86,63
87,39
88,73
89,5
90,0
91,29
92,49
93,12
94,14
95,12
96,10
97,8
98,31
99,0
100,54
101,42
102,18
103,19
104,16
105,51
106,54
107,32
108,20
109,55
110,5
111,52
112,64
113,9
114,0
115,12
116,46
117,52
118,17
119,0
120,0
121,36
122,51
123,60
124,52
125,12
126,53
127,73
128,73
129,0
130,18
131,39
132,40
133,71
134,19
135,29
136,0
137,12
138,47
139,37
140,61
141,5
142,54
143,0
144,12
145,21
146,49
147,53
148,72
149,56
150,15
151,42
152,72
153,58
154,37
155,0
156,28
157,54
158,7
159,64
160,62
161,49
162,13
163,1
164,0
165,56
166,42
167,46
168,41
169,60
170,32
171,2
172,27
173,74
174,34
175,0
176,36
177,48
178,12
179,69
180,59
181,13
182,42
183,57
184,20
185,69
186,66
187,44
188,48
189,20
190,31
191,30
192,3
193,41
194,28
195,1
196,23
197,45
198,42
199,67
200,53
201,0
202,46
203,0
204,27
205,18
206,73
207,9
208,66
209,54
210,63
211,65
212,37
213,68
214,21
215,2
216,24
217,23
218,18
219,13
220,21
221,7
222,3
223,46
224,45
225,43
226,69
227,41
228,12
229,18
230,42
231,37
232,33
233,4
234,29
235,62
236,15
237,13
238,50
239,66
240,14
241,3
242,23
243,24
244,6
245,30
246,25
247,39
248,30
249,7
250,43
251,29
252,58
253,50
254,70
255,14
256,20
257,73
258,71
259,11
260,47
261,48
262,31
263,36
264,67
265,52
266,7
267,26
268,49
269,50
270,24
271,31
272,11
273,72
274,0
275,0
276,26
277,63
278,33
279,8
280,47
281,53
282,0
283,17
284,25
285,43
286,27
287,53
288,64
289,48
290,13
291,6
292,36
293,22
294,61
295,25
296,13
297,73
298,8
299,5
300,9
301,66
302,73
303,19
304,0
305,63
306,0
307,58
308,27
309,65
310,73
311,61
312,71
313,48
314,58
315,25
316,23
317,71
318,46
319,5
320,23
321,9
322,5
323,49
324,53
325,15
326,44
327,1
328,15
329,5
330,53
331,7
332,38
333,6
334,64
335,19
336,17
337,35
338,31
339,69
340,7
341,66
342,9
343,43
344,53
345,35
346,17
347,43
348,22
349,47
350,22
351,1
352,2
353,51
354,42
355,12
356,71
357,39
358,37
359,25
360,36
361,71
362,72
363,21
364,60
