,0
0,72
1,42
2,53
3,37
4,4
5,65
6,15
7,22
8,19
9,0
10,5
11,63
12,68
13,33
14,31
15,62
16,65
17,31
18,60
19,0
20,61
21,64
22,60
23,3
24,49
25,38
26,29
27,27
28,46
29,63
30,0
31,65
32,72
33,33
34,48
35,40
36,18
37,52
38,0
39,12
40,63
41,31
42,70
43,69
44,56
45,63
46,0
47,26
48,24
49,52
50,53
51,37
52,58
53,49
54,0
55,14
56,58
57,65
58,9
59,34
60,13
61,61
62,27
63,12
64,19
65,26
66,17
67,41
68,11
69,23
70,58
71,40
72,25
73,15
74,55
75,20
76,71
77,32
78,17
79,27
80,57
81,5
82,45
83,36
84,73
85,0
86,43
87,8
88,34
89,38
90,8
91,70
92,31
93,0
94,21
95,34
96,15
97,64
98,63
99,74
100,11
101,0
102,3
103,72
104,0
105,62
106,58
107,15
108,49
109,65
110,3
111,2
112,0
113,32
114,54
115,46
116,26
117,58
118,10
119,39
120,0
121,7
122,53
123,11
124,73
125,41
126,9
127,28
128,25
129,63
130,21
131,48
132,23
133,59
134,1
135,54
136,68
137,65
138,6
139,0
140,72
141,0
142,50
143,50
144,3
145,46
146,0
147,41
148,16
149,57
150,31
151,5
152,31
153,20
154,58
155,0
156,42
157,31
158,53
159,33
160,6
161,63
162,24
163,42
164,60
165,16
166,67
167,71
168,54
169,5
170,32
171,49
172,26
173,22
174,50
175,45
176,54
177,54
178,16
179,35
180,7
181,59
182,52
183,36
184,3
185,51
186,59
187,29
188,44
189,74
190,18
191,37
192,0
193,53
194,73
195,45
196,60
197,27
198,63
199,11
200,34
201,5
202,16
203,2
204,46
205,35
206,50
207,11
208,26
209,56
210,57
211,1
212,67
213,52
214,37
215,2
216,32
217,17
218,7
219,57
220,69
221,0
222,8
223,20
224,25
225,70
226,16
227,55
228,42
229,62
230,55
231,46
232,57
233,52
234,51
235,8
236,55
237,61
238,35
239,6
240,53
241,54
242,54
243,60
244,45
245,63
246,18
247,63
248,74
249,3
250,73
251,28
252,9
253,21
254,36
255,62
256,60
257,29
258,0
259,56
260,53
261,61
262,31
263,67
264,44
265,62
266,64
267,12
268,73
269,58
270,0
271,44
272,0
273,63
274,10
275,61
276,19
277,72
278,4
279,20
280,26
281,20
282,18
283,43
284,32
285,0
286,21
287,29
288,58
289,34
290,58
291,61
292,4
293,44
294,73
295,21
296,39
297,20
298,0
299,66
300,3
301,73
302,17
303,24
304,26
305,28
306,0
307,59
308,45
309,33
310,10
311,66
312,73
313,37
314,37
315,66
316,57
317,50
318,28
319,4
320,71
321,0
322,11
323,52
324,0
325,0
326,53
327,61
328,52
329,4
330,46
331,0
332,25
333,57
334,59
335,0
336,60
337,10
338,0
339,69
340,0
341,31
342,17
343,27
344,47
345,0
346,7
347,4
348,10
349,19
350,30
351,1
352,25
353,16
354,45
355,9
356,68
357,13
358,0
359,13
360,53
361,45
362,62
363,48
364,0
