,0
0,26
1,25
2,3
3,0
4,60
5,56
6,53
7,0
8,51
9,0
10,0
11,0
12,0
13,0
14,74
15,0
16,0
17,44
18,0
19,60
20,10
21,0
22,22
23,0
24,0
25,0
26,65
27,74
28,0
29,0
30,0
31,0
32,0
33,0
34,47
35,10
36,0
37,0
38,0
39,0
40,0
41,5
42,0
43,55
44,0
45,55
46,0
47,0
48,44
49,5
50,0
51,0
52,0
53,0
54,11
55,0
56,0
57,0
58,0
59,0
60,45
61,72
62,0
63,33
64,53
65,0
66,24
67,32
68,35
69,5
70,0
71,58
72,32
73,59
74,39
75,70
76,0
77,64
78,28
79,13
80,0
81,0
82,0
83,0
84,8
85,14
86,49
87,22
88,0
89,74
90,0
91,0
92,58
93,0
94,0
95,0
96,0
97,0
98,21
99,0
100,52
101,0
102,1
103,0
104,0
105,0
106,0
107,16
108,0
109,0
110,0
111,0
112,57
113,0
114,66
115,37
116,69
117,0
118,0
119,0
120,7
121,46
122,0
123,0
124,4
125,0
126,0
127,22
128,66
129,43
130,51
131,0
132,50
133,54
134,0
135,58
136,0
137,0
138,0
139,62
140,0
141,0
142,0
143,19
144,0
145,66
146,9
147,70
148,34
149,5
150,0
151,42
152,0
153,0
154,67
155,0
156,53
157,0
158,0
159,0
160,41
161,0
162,0
163,0
164,0
165,0
166,0
167,0
168,0
169,3
170,0
171,0
172,0
173,0
174,0
175,44
176,0
177,6
178,49
179,52
180,0
181,0
182,48
183,45
184,61
185,0
186,41
187,0
188,0
189,0
190,0
191,31
192,9
193,0
194,34
195,52
196,0
197,0
198,45
199,55
200,0
201,0
202,8
203,0
204,31
205,10
206,0
207,0
208,0
209,22
210,0
211,0
212,11
213,0
214,6
215,0
216,8
217,7
218,36
219,23
220,42
221,11
222,25
223,18
224,6
225,5
226,10
227,9
228,14
229,66
230,54
231,0
232,25
233,54
234,58
235,24
236,0
237,10
238,3
239,6
240,13
241,24
242,12
243,9
244,42
245,5
246,65
247,2
248,73
249,56
250,11
251,18
252,23
253,2
254,33
255,7
256,1
257,0
258,61
259,40
260,0
261,0
262,0
263,6
264,0
265,12
266,0
267,2
268,0
269,0
270,62
271,68
272,0
273,59
274,0
275,69
276,0
277,0
278,0
279,0
280,20
281,0
282,29
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,45
294,19
295,33
296,68
297,49
298,0
299,0
300,0
301,0
302,8
303,66
304,0
305,0
306,0
307,0
308,57
309,0
310,14
311,40
312,50
313,64
314,0
315,0
316,56
317,0
318,22
319,0
320,40
321,32
322,0
323,0
324,0
325,37
326,0
327,0
328,6
329,2
330,0
331,37
332,0
333,56
334,0
335,63
336,0
337,0
338,0
339,29
340,0
341,23
342,0
343,0
344,0
345,0
346,0
347,0
348,57
349,0
350,0
351,0
352,12
353,64
354,0
355,73
356,0
357,0
358,0
359,54
360,45
361,5
362,0
363,0
364,0
