,0
0,42
1,31
2,0
3,0
4,0
5,0
6,3
7,44
8,33
9,0
10,64
11,32
12,5
13,3
14,68
15,0
16,0
17,72
18,0
19,0
20,1
21,25
22,0
23,62
24,73
25,0
26,15
27,50
28,45
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,55
39,9
40,0
41,0
42,0
43,0
44,0
45,11
46,0
47,0
48,62
49,0
50,0
51,63
52,64
53,28
54,51
55,0
56,0
57,70
58,43
59,0
60,0
61,73
62,0
63,33
64,0
65,0
66,32
67,0
68,0
69,0
70,8
71,49
72,0
73,0
74,23
75,32
76,17
77,0
78,5
79,66
80,10
81,0
82,0
83,0
84,0
85,58
86,0
87,27
88,57
89,0
90,57
91,0
92,15
93,0
94,0
95,0
96,68
97,0
98,5
99,0
100,37
101,14
102,60
103,0
104,0
105,0
106,59
107,16
108,49
109,0
110,0
111,0
112,0
113,0
114,19
115,43
116,47
117,40
118,15
119,0
120,0
121,0
122,19
123,0
124,0
125,49
126,14
127,0
128,70
129,71
130,0
131,44
132,0
133,46
134,26
135,35
136,67
137,0
138,49
139,47
140,0
141,5
142,10
143,32
144,0
145,62
146,0
147,26
148,3
149,0
150,0
151,28
152,0
153,50
154,28
155,0
156,0
157,20
158,0
159,0
160,39
161,39
162,2
163,14
164,24
165,31
166,22
167,0
168,53
169,0
170,20
171,0
172,0
173,0
174,29
175,18
176,30
177,0
178,0
179,0
180,41
181,0
182,20
183,22
184,0
185,38
186,0
187,50
188,0
189,0
190,0
191,31
192,0
193,9
194,44
195,46
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,21
205,16
206,8
207,0
208,26
209,18
210,21
211,1
212,12
213,74
214,0
215,20
216,1
217,25
218,52
219,24
220,60
221,5
222,10
223,4
224,28
225,21
226,13
227,19
228,67
229,20
230,51
231,13
232,72
233,45
234,2
235,66
236,11
237,5
238,42
239,3
240,15
241,11
242,58
243,30
244,17
245,16
246,0
247,7
248,13
249,0
250,13
251,0
252,1
253,54
254,0
255,21
256,16
257,0
258,8
259,27
260,60
261,0
262,70
263,52
264,0
265,61
266,44
267,49
268,2
269,17
270,0
271,57
272,24
273,0
274,0
275,0
276,0
277,27
278,0
279,0
280,17
281,22
282,34
283,10
284,51
285,62
286,69
287,0
288,66
289,0
290,0
291,28
292,11
293,0
294,0
295,0
296,0
297,30
298,15
299,46
300,64
301,67
302,0
303,20
304,0
305,0
306,64
307,0
308,0
309,0
310,0
311,44
312,53
313,0
314,60
315,0
316,10
317,15
318,20
319,0
320,19
321,62
322,0
323,48
324,52
325,45
326,0
327,32
328,0
329,0
330,20
331,0
332,58
333,69
334,36
335,0
336,50
337,10
338,0
339,0
340,0
341,3
342,0
343,0
344,0
345,69
346,50
347,19
348,0
349,33
350,3
351,43
352,0
353,28
354,0
355,0
356,46
357,0
358,0
359,70
360,69
361,0
362,40
363,42
364,0
