,0
0,6
1,4
2,9
3,17
4,0
5,14
6,0
7,0
8,0
9,9
10,16
11,40
12,8
13,57
14,0
15,0
16,0
17,0
18,7
19,0
20,51
21,0
22,14
23,0
24,0
25,59
26,0
27,37
28,13
29,0
30,57
31,0
32,0
33,64
34,0
35,0
36,36
37,41
38,0
39,0
40,3
41,8
42,45
43,73
44,0
45,0
46,57
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,66
57,0
58,64
59,19
60,63
61,0
62,33
63,27
64,0
65,0
66,49
67,0
68,56
69,0
70,44
71,0
72,69
73,0
74,44
75,0
76,36
77,0
78,49
79,0
80,0
81,0
82,0
83,0
84,68
85,0
86,38
87,0
88,0
89,0
90,24
91,0
92,58
93,72
94,0
95,34
96,0
97,63
98,25
99,0
100,42
101,0
102,0
103,27
104,28
105,32
106,11
107,0
108,51
109,58
110,1
111,0
112,0
113,65
114,0
115,0
116,0
117,10
118,0
119,15
120,49
121,0
122,0
123,0
124,5
125,0
126,38
127,0
128,0
129,0
130,0
131,73
132,5
133,0
134,0
135,70
136,0
137,47
138,39
139,5
140,6
141,0
142,0
143,64
144,4
145,0
146,71
147,0
148,0
149,0
150,0
151,0
152,10
153,0
154,48
155,18
156,0
157,35
158,0
159,0
160,30
161,0
162,0
163,0
164,0
165,0
166,64
167,0
168,0
169,0
170,0
171,0
172,0
173,55
174,0
175,0
176,64
177,57
178,17
179,61
180,0
181,69
182,0
183,0
184,0
185,42
186,0
187,0
188,11
189,0
190,0
191,0
192,11
193,0
194,0
195,0
196,0
197,0
198,4
199,0
200,0
201,0
202,0
203,0
204,55
205,0
206,0
207,0
208,45
209,15
210,0
211,14
212,7
213,0
214,3
215,15
216,32
217,37
218,4
219,31
220,24
221,2
222,1
223,0
224,53
225,14
226,13
227,9
228,44
229,10
230,32
231,53
232,30
233,51
234,18
235,50
236,20
237,2
238,1
239,30
240,20
241,17
242,59
243,47
244,31
245,26
246,12
247,28
248,0
249,0
250,52
251,2
252,37
253,37
254,44
255,1
256,0
257,45
258,45
259,71
260,45
261,0
262,58
263,12
264,23
265,0
266,69
267,2
268,74
269,0
270,0
271,0
272,72
273,65
274,0
275,0
276,0
277,0
278,26
279,0
280,0
281,0
282,9
283,0
284,5
285,0
286,0
287,0
288,0
289,0
290,53
291,28
292,0
293,8
294,0
295,0
296,0
297,27
298,37
299,0
300,0
301,48
302,11
303,0
304,0
305,0
306,56
307,0
308,0
309,0
310,71
311,0
312,60
313,0
314,63
315,0
316,33
317,0
318,0
319,24
320,0
321,40
322,32
323,0
324,0
325,0
326,0
327,10
328,0
329,39
330,0
331,8
332,0
333,47
334,73
335,14
336,35
337,0
338,0
339,20
340,0
341,73
342,0
343,0
344,21
345,0
346,3
347,0
348,0
349,37
350,60
351,0
352,0
353,0
354,52
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,26
364,0
