,0
0,15
1,0
2,0
3,0
4,0
5,62
6,0
7,24
8,0
9,0
10,0
11,0
12,0
13,0
14,0
15,0
16,0
17,0
18,0
19,0
20,20
21,0
22,0
23,0
24,0
25,0
26,0
27,0
28,0
29,0
30,0
31,18
32,0
33,0
34,0
35,0
36,0
37,0
38,23
39,0
40,0
41,57
42,0
43,25
44,45
45,65
46,0
47,0
48,0
49,73
50,0
51,0
52,0
53,0
54,0
55,0
56,46
57,0
58,2
59,0
60,65
61,0
62,0
63,0
64,0
65,71
66,66
67,0
68,37
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,60
77,48
78,0
79,0
80,0
81,0
82,61
83,0
84,0
85,70
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,2
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,21
125,0
126,0
127,0
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,59
136,74
137,0
138,41
139,15
140,0
141,20
142,0
143,0
144,0
145,0
146,0
147,0
148,0
149,0
150,0
151,58
152,0
153,0
154,0
155,72
156,0
157,4
158,0
159,3
160,0
161,0
162,9
163,24
164,0
165,0
166,0
167,0
168,72
169,6
170,48
171,1
172,0
173,0
174,0
175,4
176,0
177,19
178,1
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,62
194,63
195,69
196,2
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,0
209,1
210,0
211,6
212,9
213,19
214,5
215,6
216,1
217,8
218,18
219,14
220,14
221,34
222,49
223,31
224,30
225,7
226,38
227,24
228,15
229,17
230,18
231,13
232,35
233,16
234,35
235,21
236,0
237,1
238,15
239,3
240,7
241,63
242,6
243,2
244,5
245,35
246,66
247,0
248,7
249,0
250,3
251,22
252,35
253,0
254,0
255,0
256,2
257,0
258,6
259,20
260,0
261,0
262,0
263,0
264,0
265,0
266,0
267,0
268,2
269,30
270,0
271,0
272,0
273,0
274,0
275,0
276,39
277,0
278,0
279,0
280,70
281,0
282,0
283,0
284,0
285,0
286,0
287,59
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,4
302,37
303,0
304,4
305,0
306,0
307,3
308,0
309,0
310,0
311,0
312,65
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,0
321,0
322,66
323,0
324,0
325,37
326,0
327,0
328,0
329,18
330,0
331,0
332,0
333,62
334,0
335,0
336,0
337,0
338,0
339,0
340,0
341,36
342,0
343,0
344,0
345,0
346,0
347,44
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,0
356,57
357,45
358,0
359,0
360,0
361,0
362,0
363,0
364,0
