,0
0,9
1,43
2,0
3,20
4,0
5,67
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0
14,1
15,52
16,0
17,0
18,11
19,35
20,0
21,36
22,0
23,0
24,0
25,61
26,0
27,0
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,37
38,0
39,27
40,0
41,40
42,0
43,20
44,0
45,0
46,0
47,0
48,39
49,0
50,2
51,0
52,19
53,0
54,0
55,0
56,51
57,15
58,14
59,60
60,0
61,0
62,0
63,0
64,0
65,0
66,29
67,0
68,0
69,0
70,30
71,0
72,50
73,0
74,0
75,0
76,53
77,50
78,59
79,0
80,28
81,23
82,0
83,0
84,8
85,40
86,15
87,0
88,19
89,33
90,0
91,0
92,62
93,27
94,0
95,27
96,0
97,0
98,0
99,72
100,0
101,22
102,0
103,43
104,67
105,0
106,62
107,0
108,67
109,4
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,19
128,0
129,20
130,0
131,58
132,0
133,0
134,45
135,0
136,0
137,0
138,0
139,0
140,0
141,49
142,0
143,0
144,0
145,29
146,48
147,0
148,0
149,0
150,26
151,0
152,0
153,63
154,59
155,0
156,0
157,0
158,1
159,11
160,0
161,0
162,0
163,1
164,0
165,0
166,21
167,11
168,43
169,26
170,0
171,0
172,3
173,4
174,0
175,2
176,67
177,0
178,0
179,5
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,23
196,42
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,0
205,25
206,0
207,0
208,0
209,5
210,0
211,0
212,0
213,14
214,3
215,16
216,3
217,8
218,31
219,63
220,27
221,31
222,0
223,0
224,4
225,32
226,18
227,61
228,19
229,1
230,0
231,3
232,13
233,59
234,40
235,40
236,6
237,0
238,70
239,1
240,11
241,49
242,24
243,22
244,10
245,0
246,0
247,0
248,0
249,0
250,0
251,9
252,48
253,0
254,51
255,17
256,0
257,0
258,31
259,0
260,0
261,0
262,54
263,0
264,0
265,0
266,40
267,40
268,1
269,0
270,0
271,0
272,0
273,0
274,74
275,0
276,0
277,0
278,64
279,73
280,0
281,48
282,0
283,37
284,19
285,45
286,0
287,0
288,0
289,30
290,0
291,18
292,0
293,0
294,0
295,29
296,0
297,0
298,0
299,0
300,0
301,47
302,43
303,0
304,22
305,0
306,68
307,0
308,55
309,0
310,0
311,0
312,0
313,0
314,0
315,0
316,0
317,0
318,0
319,0
320,42
321,56
322,69
323,39
324,0
325,26
326,0
327,0
328,0
329,24
330,0
331,0
332,0
333,61
334,0
335,0
336,0
337,68
338,0
339,0
340,36
341,0
342,0
343,36
344,0
345,0
346,18
347,14
348,0
349,0
350,0
351,0
352,0
353,49
354,0
355,0
356,11
357,0
358,0
359,0
360,0
361,0
362,39
363,0
364,29
