,0
0,20
1,0
2,0
3,0
4,0
5,0
6,61
7,0
8,0
9,0
10,0
11,0
12,0
13,39
14,0
15,0
16,3
17,0
18,42
19,39
20,33
21,0
22,60
23,0
24,0
25,0
26,0
27,66
28,0
29,0
30,0
31,0
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,26
42,0
43,0
44,0
45,0
46,59
47,0
48,0
49,0
50,0
51,0
52,0
53,56
54,38
55,0
56,73
57,0
58,0
59,58
60,44
61,0
62,0
63,0
64,69
65,0
66,0
67,0
68,0
69,64
70,25
71,0
72,0
73,0
74,0
75,0
76,66
77,0
78,0
79,8
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,26
92,0
93,18
94,0
95,0
96,42
97,35
98,0
99,0
100,62
101,0
102,0
103,0
104,0
105,73
106,0
107,0
108,0
109,51
110,0
111,0
112,42
113,38
114,0
115,0
116,0
117,0
118,17
119,0
120,0
121,0
122,50
123,0
124,0
125,0
126,0
127,56
128,0
129,0
130,0
131,0
132,0
133,0
134,0
135,0
136,0
137,0
138,0
139,0
140,0
141,0
142,53
143,0
144,0
145,58
146,0
147,0
148,26
149,0
150,0
151,0
152,0
153,42
154,64
155,0
156,25
157,0
158,0
159,0
160,0
161,32
162,0
163,0
164,21
165,0
166,0
167,55
168,0
169,0
170,0
171,0
172,3
173,0
174,0
175,31
176,0
177,0
178,6
179,0
180,13
181,0
182,57
183,43
184,0
185,0
186,25
187,0
188,70
189,0
190,0
191,49
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
201,0
202,0
203,0
204,44
205,0
206,0
207,0
208,9
209,0
210,0
211,0
212,5
213,0
214,15
215,3
216,3
217,25
218,4
219,24
220,2
221,0
222,24
223,14
224,0
225,21
226,20
227,2
228,0
229,47
230,11
231,4
232,0
233,1
234,24
235,9
236,11
237,22
238,9
239,7
240,0
241,0
242,0
243,50
244,70
245,37
246,3
247,12
248,45
249,0
250,25
251,0
252,6
253,0
254,0
255,0
256,0
257,0
258,0
259,3
260,3
261,0
262,12
263,0
264,35
265,7
266,0
267,0
268,68
269,0
270,0
271,1
272,40
273,40
274,38
275,0
276,0
277,25
278,64
279,0
280,0
281,0
282,3
283,0
284,0
285,0
286,0
287,0
288,0
289,0
290,0
291,0
292,0
293,0
294,0
295,0
296,0
297,0
298,0
299,0
300,0
301,27
302,0
303,0
304,0
305,0
306,4
307,0
308,0
309,0
310,0
311,0
312,58
313,31
314,0
315,3
316,0
317,0
318,0
319,18
320,30
321,0
322,0
323,0
324,0
325,0
326,0
327,0
328,0
329,0
330,0
331,39
332,0
333,0
334,0
335,0
336,38
337,0
338,0
339,0
340,0
341,0
342,0
343,0
344,0
345,0
346,24
347,0
348,0
349,0
350,63
351,0
352,1
353,0
354,0
355,0
356,0
357,0
358,0
359,0
360,0
361,0
362,0
363,2
364,0
