,0
0,7
1,36
2,65
3,49
4,53
5,19
6,41
7,46
8,30
9,8
10,68
11,28
12,64
13,62
14,32
15,67
16,64
17,61
18,62
19,49
20,27
21,68
22,43
23,2
24,22
25,48
26,35
27,7
28,69
29,25
30,10
31,20
32,67
33,46
34,32
35,67
36,44
37,62
38,13
39,56
40,0
41,26
42,7
43,57
44,7
45,54
46,28
47,3
48,25
49,15
50,21
51,19
52,56
53,66
54,35
55,43
56,62
57,53
58,71
59,45
60,37
61,8
62,14
63,63
64,21
65,37
66,1
67,74
68,58
69,28
70,73
71,46
72,25
73,26
74,1
75,65
76,15
77,49
78,30
79,31
80,37
81,0
82,45
83,58
84,30
85,70
86,1
87,39
88,31
89,27
90,25
91,18
92,30
93,62
94,71
95,68
96,53
97,26
98,42
99,67
100,38
101,69
102,12
103,21
104,16
105,38
106,25
107,36
108,33
109,64
110,4
111,31
112,2
113,24
114,59
115,63
116,67
117,42
118,37
119,38
120,35
121,70
122,4
123,49
124,4
125,65
126,38
127,42
128,74
129,0
130,61
131,61
132,45
133,0
134,5
135,1
136,6
137,66
138,35
139,25
140,62
141,65
142,72
143,1
144,66
145,23
146,62
147,38
148,2
149,65
150,11
151,42
152,67
153,29
154,20
155,74
156,68
157,6
158,59
159,20
160,29
161,52
162,48
163,55
164,60
165,50
166,38
167,57
168,71
169,7
170,74
171,15
172,53
173,52
174,3
175,17
176,18
177,37
178,0
179,24
180,10
181,37
182,43
183,29
184,66
185,39
186,60
187,16
188,74
189,35
190,41
191,55
192,15
193,0
194,2
195,46
196,62
197,23
198,30
199,41
200,71
201,43
202,0
203,68
204,46
205,21
206,59
207,15
208,5
209,35
210,19
211,9
212,29
213,10
214,10
215,18
216,22
217,43
218,58
219,73
220,15
221,65
222,43
223,52
224,7
225,37
226,3
227,27
228,24
229,35
230,13
231,63
232,31
233,27
234,28
235,47
236,64
237,34
238,29
239,37
240,54
241,33
242,25
243,34
244,47
245,10
246,48
247,18
248,5
249,46
250,59
251,28
252,74
253,74
254,64
255,34
256,21
257,47
258,60
259,74
260,71
261,59
262,70
263,0
264,52
265,54
266,19
267,53
268,65
269,23
270,15
271,58
272,43
273,28
274,60
275,36
276,31
277,57
278,36
279,33
280,45
281,44
282,13
283,38
284,0
285,8
286,42
287,3
288,36
289,35
290,27
291,26
292,0
293,32
294,50
295,47
296,25
297,0
298,0
299,21
300,12
301,52
302,52
303,30
304,68
305,20
306,22
307,26
308,51
309,16
310,22
311,24
312,24
313,73
314,0
315,64
316,58
317,4
318,30
319,7
320,26
321,3
322,70
323,65
324,0
325,45
326,61
327,51
328,11
329,30
330,71
331,24
332,45
333,55
334,30
335,20
336,55
337,41
338,39
339,26
340,42
341,32
342,45
343,47
344,49
345,63
346,45
347,59
348,52
349,54
350,52
351,3
352,7
353,32
354,7
355,38
356,11
357,33
358,2
359,70
360,35
361,8
362,37
363,6
364,11
